"dining_usg_dt","booking_window_range","park_area_nm","nb_dining_gst"
"2014-11-17","40+","Epcot Resort Area","1830"
"2014-11-17","40+","Magic Kingdom Park","4380"
"2014-11-17","40+","Magic Kingdom Resort Area","8650"
"2014-11-18","40+","Destination","193"
"2014-11-18","40+","Disney Springs","2188"
"2014-11-18","40+","Disney's Animal Kingdom Theme Park","2677"
"2014-11-18","40+","Disney's Animal Kingdom Theme Park Resort Area","1007"
"2014-11-18","40+","Disney's BoardWalk","97"
"2014-11-18","40+","Disney's Hollywood Studios","5861"
"2014-11-18","40+","Downtown Disney Resort Area","101"
"2014-11-18","40+","Epcot","7593"
"2014-11-18","40+","Epcot Resort Area","1525"
"2014-11-18","40+","Magic Kingdom Park","6416"
"2014-11-18","40+","Magic Kingdom Resort Area","8799"
"2014-11-19","40+","Destination","255"
"2014-11-19","40+","Disney Springs","2459"
"2014-11-19","40+","Disney's Animal Kingdom Theme Park","2770"
"2014-11-19","40+","Disney's Animal Kingdom Theme Park Resort Area","1166"
"2014-11-19","40+","Disney's BoardWalk","133"
"2014-11-19","40+","Disney's Hollywood Studios","5154"
"2014-11-19","40+","Downtown Disney Resort Area","106"
"2014-11-19","40+","Epcot","8141"
"2014-11-19","40+","Epcot Resort Area","1506"
"2014-11-19","40+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2014-11-19","40+","Magic Kingdom Park","5680"
"2014-11-19","40+","Magic Kingdom Resort Area","8540"
"2014-11-20","40+","Destination","323"
"2014-11-20","40+","Disney Springs","2607"
"2014-11-20","40+","Disney's Animal Kingdom Theme Park","2587"
"2014-11-20","40+","Disney's Animal Kingdom Theme Park Resort Area","1196"
"2014-11-20","40+","Disney's BoardWalk","151"
"2014-11-20","40+","Disney's Hollywood Studios","2403"
"2014-11-20","40+","Downtown Disney Resort Area","130"
"2014-11-20","40+","Epcot","7880"
"2014-11-20","40+","Epcot Resort Area","1424"
"2014-11-20","40+","Four Seasons Resort Orlando at Walt Disney World Resort","18"
"2014-11-20","40+","Magic Kingdom Park","5116"
"2014-11-20","40+","Magic Kingdom Resort Area","9423"
"2014-11-21","40+","Destination","235"
"2014-11-21","40+","Disney Springs","2248"
"2014-11-21","40+","Disney's Animal Kingdom Theme Park","2446"
"2014-11-21","40+","Disney's Animal Kingdom Theme Park Resort Area","1166"
"2014-11-21","40+","Disney's BoardWalk","142"
"2014-11-21","40+","Disney's Hollywood Studios","5120"
"2014-11-21","40+","Downtown Disney Resort Area","129"
"2014-11-21","40+","Epcot","9229"
"2014-11-21","40+","Epcot Resort Area","1528"
"2014-11-21","40+","Magic Kingdom Park","5042"
"2014-11-21","40+","Magic Kingdom Resort Area","8908"
"2014-11-22","40+","Destination","425"
"2014-11-22","40+","Disney Springs","2544"
"2014-11-22","40+","Disney's Animal Kingdom Theme Park","3002"
"2014-11-22","40+","Disney's Animal Kingdom Theme Park Resort Area","1180"
"2014-11-22","40+","Disney's BoardWalk","161"
"2014-11-22","40+","Disney's Hollywood Studios","5771"
"2014-11-22","40+","Downtown Disney Resort Area","243"
"2014-11-22","40+","Epcot","7894"
"2014-11-22","40+","Epcot Resort Area","1680"
"2014-11-22","40+","Four Seasons Resort Orlando at Walt Disney World Resort","18"
"2014-11-22","40+","Magic Kingdom Park","6356"
"2014-11-22","40+","Magic Kingdom Resort Area","10721"
"2014-11-23","40+","Destination","243"
"2014-11-23","40+","Disney Springs","1945"
"2014-11-23","40+","Disney's Animal Kingdom Theme Park","3541"
"2014-11-23","40+","Disney's Animal Kingdom Theme Park Resort Area","1361"
"2014-11-23","40+","Disney's BoardWalk","163"
"2014-11-23","40+","Disney's Hollywood Studios","6006"
"2014-11-23","40+","Downtown Disney Resort Area","244"
"2014-11-23","40+","Epcot","8971"
"2014-11-23","40+","Epcot Resort Area","1960"
"2014-11-23","40+","Magic Kingdom Park","7197"
"2014-11-23","40+","Magic Kingdom Resort Area","10349"
"2014-11-24","40+","Destination","257"
"2014-11-24","40+","Disney Springs","1526"
"2014-11-24","40+","Disney's Animal Kingdom Theme Park","3429"
"2014-11-24","40+","Disney's Animal Kingdom Theme Park Resort Area","1146"
"2014-11-24","40+","Disney's BoardWalk","152"
"2014-11-24","40+","Disney's Hollywood Studios","6560"
"2014-11-24","40+","Downtown Disney Resort Area","180"
"2014-11-24","40+","Epcot","9444"
"2014-11-24","40+","Epcot Resort Area","2038"
"2014-11-24","40+","Magic Kingdom Park","7377"
"2014-11-24","40+","Magic Kingdom Resort Area","10123"
"2014-11-25","40+","Destination","365"
"2014-11-25","40+","Disney Springs","1849"
"2014-11-25","40+","Disney's Animal Kingdom Theme Park","3066"
"2014-11-25","40+","Disney's Animal Kingdom Theme Park Resort Area","1179"
"2014-11-25","40+","Disney's BoardWalk","184"
"2014-11-25","40+","Disney's Hollywood Studios","5650"
"2014-11-25","40+","Downtown Disney Resort Area","140"
"2014-11-25","40+","Epcot","8940"
"2014-11-25","40+","Epcot Resort Area","1874"
"2014-11-25","40+","Four Seasons Resort Orlando at Walt Disney World Resort","20"
"2014-11-25","40+","Magic Kingdom Park","6015"
"2014-11-25","40+","Magic Kingdom Resort Area","10911"
"2014-11-26","40+","Destination","306"
"2014-11-26","40+","Disney Springs","1884"
"2014-11-26","40+","Disney's Animal Kingdom Theme Park","3409"
"2014-11-26","40+","Disney's Animal Kingdom Theme Park Resort Area","1256"
"2014-11-26","40+","Disney's BoardWalk","217"
"2014-11-26","40+","Disney's Hollywood Studios","5901"
"2014-11-26","40+","Downtown Disney Resort Area","152"
"2014-11-26","40+","Epcot","9433"
"2014-11-26","40+","Epcot Resort Area","2053"
"2014-11-26","40+","Magic Kingdom Park","6795"
"2014-11-26","40+","Magic Kingdom Resort Area","10566"
"2014-11-27","40+","Destination","2214"
"2014-11-27","40+","Disney Springs","3759"
"2014-11-27","40+","Disney's Animal Kingdom Theme Park","3667"
"2014-11-27","40+","Disney's Animal Kingdom Theme Park Resort Area","2264"
"2014-11-27","40+","Disney's BoardWalk","330"
"2014-11-27","40+","Disney's Hollywood Studios","6474"
"2014-11-27","40+","Downtown Disney Resort Area","388"
"2014-11-27","40+","Epcot","11249"
"2014-11-27","40+","Epcot Resort Area","3789"
"2014-11-27","40+","Four Seasons Resort Orlando at Walt Disney World Resort","42"
"2014-11-27","40+","Magic Kingdom Park","7969"
"2014-11-27","40+","Magic Kingdom Resort Area","18043"
"2014-11-28","40+","Destination","266"
"2014-11-28","40+","Disney Springs","1589"
"2014-11-28","40+","Disney's Animal Kingdom Theme Park","2454"
"2014-11-28","40+","Disney's Animal Kingdom Theme Park Resort Area","957"
"2014-11-28","40+","Disney's BoardWalk","173"
"2014-11-28","40+","Disney's Hollywood Studios","5555"
"2014-11-28","40+","Downtown Disney Resort Area","131"
"2014-11-28","40+","Epcot","11457"
"2014-11-28","40+","Epcot Resort Area","1947"
"2014-11-28","40+","Magic Kingdom Park","6610"
"2014-11-28","40+","Magic Kingdom Resort Area","9855"
"2014-11-29","40+","Destination","263"
"2014-11-29","40+","Disney Springs","1522"
"2014-11-29","40+","Disney's Animal Kingdom Theme Park","2247"
"2014-11-29","40+","Disney's Animal Kingdom Theme Park Resort Area","995"
"2014-11-29","40+","Disney's BoardWalk","116"
"2014-11-29","40+","Disney's Hollywood Studios","4876"
"2014-11-29","40+","Downtown Disney Resort Area","116"
"2014-11-29","40+","Epcot","8540"
"2014-11-29","40+","Epcot Resort Area","1685"
"2014-11-29","40+","Four Seasons Resort Orlando at Walt Disney World Resort","41"
"2014-11-29","40+","Magic Kingdom Park","6739"
"2014-11-29","40+","Magic Kingdom Resort Area","9854"
"2014-11-30","40+","Destination","201"
"2014-11-30","40+","Disney Springs","1164"
"2014-11-30","40+","Disney's Animal Kingdom Theme Park","2151"
"2014-11-30","40+","Disney's Animal Kingdom Theme Park Resort Area","854"
"2014-11-30","40+","Disney's BoardWalk","115"
"2014-11-30","40+","Disney's Hollywood Studios","5636"
"2014-11-30","40+","Downtown Disney Resort Area","135"
"2014-11-30","40+","Epcot","7947"
"2014-11-30","40+","Epcot Resort Area","1489"
"2014-11-30","40+","Magic Kingdom Park","4932"
"2014-11-30","40+","Magic Kingdom Resort Area","8827"
"2014-12-01","40+","Destination","138"
"2014-12-01","40+","Disney Springs","1986"
"2014-12-01","40+","Disney's Animal Kingdom Theme Park","2341"
"2014-12-01","40+","Disney's Animal Kingdom Theme Park Resort Area","759"
"2014-12-01","40+","Disney's BoardWalk","88"
"2014-12-01","40+","Disney's Hollywood Studios","5536"
"2014-12-01","40+","Downtown Disney Resort Area","73"
"2014-12-01","40+","Epcot","8500"
"2014-12-01","40+","Epcot Resort Area","1425"
"2014-12-01","40+","Magic Kingdom Park","6798"
"2014-12-01","40+","Magic Kingdom Resort Area","8212"
"2014-12-02","40+","Destination","160"
"2014-12-02","40+","Disney Springs","1819"
"2014-12-02","40+","Disney's Animal Kingdom Theme Park","2284"
"2014-12-02","40+","Disney's Animal Kingdom Theme Park Resort Area","772"
"2014-12-02","40+","Disney's BoardWalk","139"
"2014-12-02","40+","Disney's Hollywood Studios","5267"
"2014-12-02","40+","Downtown Disney Resort Area","126"
"2014-12-02","40+","Epcot","8200"
"2014-12-02","40+","Epcot Resort Area","1324"
"2014-12-02","40+","Four Seasons Resort Orlando at Walt Disney World Resort","2"
"2014-12-02","40+","Magic Kingdom Park","5087"
"2014-12-02","40+","Magic Kingdom Resort Area","8123"
"2014-12-03","40+","Destination","123"
"2014-12-03","40+","Disney Springs","2058"
"2014-12-03","40+","Disney's Animal Kingdom Theme Park","2669"
"2014-12-03","40+","Disney's Animal Kingdom Theme Park Resort Area","974"
"2014-12-03","40+","Disney's BoardWalk","109"
"2014-12-03","40+","Disney's Hollywood Studios","5502"
"2014-12-03","40+","Downtown Disney Resort Area","94"
"2014-12-03","40+","Epcot","7864"
"2014-12-03","40+","Epcot Resort Area","1352"
"2014-12-03","40+","Magic Kingdom Park","6358"
"2014-12-03","40+","Magic Kingdom Resort Area","8532"
"2014-12-04","40+","Destination","189"
"2014-12-04","40+","Disney Springs","1990"
"2014-12-04","40+","Disney's Animal Kingdom Theme Park","2589"
"2014-12-04","40+","Disney's Animal Kingdom Theme Park Resort Area","998"
"2014-12-04","40+","Disney's BoardWalk","81"
"2014-12-04","40+","Disney's Hollywood Studios","5248"
"2014-12-04","40+","Downtown Disney Resort Area","148"
"2014-12-04","40+","Epcot","8025"
"2014-12-04","40+","Epcot Resort Area","1461"
"2014-12-04","40+","Four Seasons Resort Orlando at Walt Disney World Resort","37"
"2014-12-04","40+","Magic Kingdom Park","5111"
"2014-12-04","40+","Magic Kingdom Resort Area","9155"
"2014-12-05","40+","Destination","209"
"2014-12-05","40+","Disney Springs","1847"
"2014-12-05","40+","Disney's Animal Kingdom Theme Park","2372"
"2014-12-05","40+","Disney's Animal Kingdom Theme Park Resort Area","820"
"2014-12-05","40+","Disney's BoardWalk","137"
"2014-12-05","40+","Disney's Hollywood Studios","5224"
"2014-12-05","40+","Downtown Disney Resort Area","165"
"2014-12-05","40+","Epcot","10675"
"2014-12-05","40+","Epcot Resort Area","1668"
"2014-12-05","40+","Magic Kingdom Park","4445"
"2014-12-05","40+","Magic Kingdom Resort Area","8528"
"2014-12-06","40+","Destination","225"
"2014-12-06","40+","Disney Springs","2262"
"2014-12-06","40+","Disney's Animal Kingdom Theme Park","2344"
"2014-12-06","40+","Disney's Animal Kingdom Theme Park Resort Area","1141"
"2014-12-06","40+","Disney's BoardWalk","105"
"2014-12-06","40+","Disney's Hollywood Studios","5445"
"2014-12-06","40+","Downtown Disney Resort Area","147"
"2014-12-06","40+","Epcot","8580"
"2014-12-06","40+","Epcot Resort Area","1442"
"2014-12-06","40+","Four Seasons Resort Orlando at Walt Disney World Resort","47"
"2014-12-06","40+","Magic Kingdom Park","6188"
"2014-12-06","40+","Magic Kingdom Resort Area","9266"
"2014-12-07","40+","Destination","240"
"2014-12-07","40+","Disney Springs","1962"
"2014-12-07","40+","Disney's Animal Kingdom Theme Park","2029"
"2014-12-07","40+","Disney's Animal Kingdom Theme Park Resort Area","1115"
"2014-12-07","40+","Disney's BoardWalk","157"
"2014-12-07","40+","Disney's Hollywood Studios","5842"
"2014-12-07","40+","Downtown Disney Resort Area","131"
"2014-12-07","40+","Epcot","7192"
"2014-12-07","40+","Epcot Resort Area","1339"
"2014-12-07","40+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2014-12-07","40+","Magic Kingdom Park","4918"
"2014-12-07","40+","Magic Kingdom Resort Area","7895"
"2014-12-08","40+","Destination","138"
"2014-12-08","40+","Disney Springs","1570"
"2014-12-08","40+","Disney's Animal Kingdom Theme Park","2315"
"2014-12-08","40+","Disney's Animal Kingdom Theme Park Resort Area","823"
"2014-12-08","40+","Disney's BoardWalk","121"
"2014-12-08","40+","Disney's Hollywood Studios","5553"
"2014-12-08","40+","Downtown Disney Resort Area","105"
"2014-12-08","40+","Epcot","7233"
"2014-12-08","40+","Epcot Resort Area","1200"
"2014-12-08","40+","Magic Kingdom Park","6390"
"2014-12-08","40+","Magic Kingdom Resort Area","7622"
"2014-12-09","40+","Destination","96"
"2014-12-09","40+","Disney Springs","1352"
"2014-12-09","40+","Disney's Animal Kingdom Theme Park","2161"
"2014-12-09","40+","Disney's Animal Kingdom Theme Park Resort Area","668"
"2014-12-09","40+","Disney's BoardWalk","116"
"2014-12-09","40+","Disney's Hollywood Studios","4999"
"2014-12-09","40+","Downtown Disney Resort Area","76"
"2014-12-09","40+","Epcot","7128"
"2014-12-09","40+","Epcot Resort Area","1209"
"2014-12-09","40+","Magic Kingdom Park","4741"
"2014-12-09","40+","Magic Kingdom Resort Area","7746"
"2014-12-10","40+","Destination","79"
"2014-12-10","40+","Disney Springs","1704"
"2014-12-10","40+","Disney's Animal Kingdom Theme Park","1986"
"2014-12-10","40+","Disney's Animal Kingdom Theme Park Resort Area","857"
"2014-12-10","40+","Disney's BoardWalk","108"
"2014-12-10","40+","Disney's Hollywood Studios","3344"
"2014-12-10","40+","Downtown Disney Resort Area","66"
"2014-12-10","40+","Epcot","7133"
"2014-12-10","40+","Epcot Resort Area","1216"
"2014-12-10","40+","Magic Kingdom Park","5908"
"2014-12-10","40+","Magic Kingdom Resort Area","7066"
"2014-12-11","40+","Destination","90"
"2014-12-11","40+","Disney Springs","1415"
"2014-12-11","40+","Disney's Animal Kingdom Theme Park","1807"
"2014-12-11","40+","Disney's Animal Kingdom Theme Park Resort Area","720"
"2014-12-11","40+","Disney's BoardWalk","106"
"2014-12-11","40+","Disney's Hollywood Studios","4346"
"2014-12-11","40+","Downtown Disney Resort Area","68"
"2014-12-11","40+","Epcot","6581"
"2014-12-11","40+","Epcot Resort Area","1100"
"2014-12-11","40+","Four Seasons Resort Orlando at Walt Disney World Resort","47"
"2014-12-11","40+","Magic Kingdom Park","4337"
"2014-12-11","40+","Magic Kingdom Resort Area","7538"
"2014-12-12","40+","Destination","282"
"2014-12-12","40+","Disney Springs","1966"
"2014-12-12","40+","Disney's Animal Kingdom Theme Park","1621"
"2014-12-12","40+","Disney's Animal Kingdom Theme Park Resort Area","748"
"2014-12-12","40+","Disney's BoardWalk","135"
"2014-12-12","40+","Disney's Hollywood Studios","4617"
"2014-12-12","40+","Downtown Disney Resort Area","80"
"2014-12-12","40+","Epcot","9164"
"2014-12-12","40+","Epcot Resort Area","1417"
"2014-12-12","40+","Magic Kingdom Park","4305"
"2014-12-12","40+","Magic Kingdom Resort Area","7738"
"2014-12-13","40+","Destination","248"
"2014-12-13","40+","Disney Springs","2504"
"2014-12-13","40+","Disney's Animal Kingdom Theme Park","1990"
"2014-12-13","40+","Disney's Animal Kingdom Theme Park Resort Area","1067"
"2014-12-13","40+","Disney's BoardWalk","180"
"2014-12-13","40+","Disney's Hollywood Studios","5156"
"2014-12-13","40+","Downtown Disney Resort Area","176"
"2014-12-13","40+","Epcot","8638"
"2014-12-13","40+","Epcot Resort Area","1408"
"2014-12-13","40+","Four Seasons Resort Orlando at Walt Disney World Resort","53"
"2014-12-13","40+","Magic Kingdom Park","6224"
"2014-12-13","40+","Magic Kingdom Resort Area","9445"
"2014-12-14","40+","Destination","326"
"2014-12-14","40+","Disney Springs","2436"
"2014-12-14","40+","Disney's Animal Kingdom Theme Park","2522"
"2014-12-14","40+","Disney's Animal Kingdom Theme Park Resort Area","1171"
"2014-12-14","40+","Disney's BoardWalk","118"
"2014-12-14","40+","Disney's Hollywood Studios","6429"
"2014-12-14","40+","Downtown Disney Resort Area","146"
"2014-12-14","40+","Epcot","8563"
"2014-12-14","40+","Epcot Resort Area","1435"
"2014-12-14","40+","Magic Kingdom Park","4858"
"2014-12-14","40+","Magic Kingdom Resort Area","8242"
"2014-12-15","40+","Destination","231"
"2014-12-15","40+","Disney Springs","1910"
"2014-12-15","40+","Disney's Animal Kingdom Theme Park","2890"
"2014-12-15","40+","Disney's Animal Kingdom Theme Park Resort Area","1042"
"2014-12-15","40+","Disney's BoardWalk","130"
"2014-12-15","40+","Disney's Hollywood Studios","6251"
"2014-12-15","40+","Downtown Disney Resort Area","98"
"2014-12-15","40+","Epcot","8725"
"2014-12-15","40+","Epcot Resort Area","1431"
"2014-12-15","40+","Magic Kingdom Park","6998"
"2014-12-15","40+","Magic Kingdom Resort Area","8327"
"2014-12-16","40+","Destination","209"
"2014-12-16","40+","Disney Springs","2163"
"2014-12-16","40+","Disney's Animal Kingdom Theme Park","2726"
"2014-12-16","40+","Disney's Animal Kingdom Theme Park Resort Area","1081"
"2014-12-16","40+","Disney's BoardWalk","113"
"2014-12-16","40+","Disney's Hollywood Studios","5556"
"2014-12-16","40+","Downtown Disney Resort Area","80"
"2014-12-16","40+","Epcot","8925"
"2014-12-16","40+","Epcot Resort Area","1394"
"2014-12-16","40+","Magic Kingdom Park","4873"
"2014-12-16","40+","Magic Kingdom Resort Area","8238"
"2014-12-17","40+","Destination","231"
"2014-12-17","40+","Disney Springs","2355"
"2014-12-17","40+","Disney's Animal Kingdom Theme Park","2968"
"2014-12-17","40+","Disney's Animal Kingdom Theme Park Resort Area","922"
"2014-12-17","40+","Disney's BoardWalk","127"
"2014-12-17","40+","Disney's Hollywood Studios","5641"
"2014-12-17","40+","Downtown Disney Resort Area","129"
"2014-12-17","40+","Epcot","8138"
"2014-12-17","40+","Epcot Resort Area","1291"
"2014-12-17","40+","Magic Kingdom Park","6339"
"2014-12-17","40+","Magic Kingdom Resort Area","8326"
"2014-12-18","40+","Destination","206"
"2014-12-18","40+","Disney Springs","2681"
"2014-12-18","40+","Disney's Animal Kingdom Theme Park","2473"
"2014-12-18","40+","Disney's Animal Kingdom Theme Park Resort Area","1001"
"2014-12-18","40+","Disney's BoardWalk","299"
"2014-12-18","40+","Disney's Hollywood Studios","5447"
"2014-12-18","40+","Downtown Disney Resort Area","157"
"2014-12-18","40+","Epcot","8697"
"2014-12-18","40+","Epcot Resort Area","1305"
"2014-12-18","40+","Four Seasons Resort Orlando at Walt Disney World Resort","35"
