"dining_usg_dt","booking_window_range","park_area_nm","nb_dining_gst"
"2014-11-17","30+","Disney's Animal Kingdom Theme Park Resort Area","1466"
"2014-11-17","30+","Disney's BoardWalk","188"
"2014-11-17","30+","Disney's Hollywood Studios","6334"
"2014-11-17","30+","Downtown Disney Resort Area","171"
"2014-11-17","30+","Epcot","9490"
"2014-11-17","30+","Epcot Resort Area","1919"
"2014-11-17","30+","Magic Kingdom Park","4488"
"2014-11-17","30+","Magic Kingdom Resort Area","9038"
"2014-11-18","30+","Destination","216"
"2014-11-18","30+","Disney Springs","2391"
"2014-11-18","30+","Disney's Animal Kingdom Theme Park","2772"
"2014-11-18","30+","Disney's Animal Kingdom Theme Park Resort Area","1117"
"2014-11-18","30+","Disney's BoardWalk","101"
"2014-11-18","30+","Disney's Hollywood Studios","6019"
"2014-11-18","30+","Downtown Disney Resort Area","121"
"2014-11-18","30+","Epcot","7967"
"2014-11-18","30+","Epcot Resort Area","1628"
"2014-11-18","30+","Magic Kingdom Park","6624"
"2014-11-18","30+","Magic Kingdom Resort Area","9278"
"2014-11-19","30+","Destination","289"
"2014-11-19","30+","Disney Springs","2568"
"2014-11-19","30+","Disney's Animal Kingdom Theme Park","2860"
"2014-11-19","30+","Disney's Animal Kingdom Theme Park Resort Area","1258"
"2014-11-19","30+","Disney's BoardWalk","135"
"2014-11-19","30+","Disney's Hollywood Studios","5369"
"2014-11-19","30+","Downtown Disney Resort Area","135"
"2014-11-19","30+","Epcot","8541"
"2014-11-19","30+","Epcot Resort Area","1609"
"2014-11-19","30+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2014-11-19","30+","Magic Kingdom Park","5908"
"2014-11-19","30+","Magic Kingdom Resort Area","8996"
"2014-11-20","30+","Destination","347"
"2014-11-20","30+","Disney Springs","2872"
"2014-11-20","30+","Disney's Animal Kingdom Theme Park","2690"
"2014-11-20","30+","Disney's Animal Kingdom Theme Park Resort Area","1271"
"2014-11-20","30+","Disney's BoardWalk","161"
"2014-11-20","30+","Disney's Hollywood Studios","2500"
"2014-11-20","30+","Downtown Disney Resort Area","131"
"2014-11-20","30+","Epcot","8239"
"2014-11-20","30+","Epcot Resort Area","1485"
"2014-11-20","30+","Four Seasons Resort Orlando at Walt Disney World Resort","29"
"2014-11-20","30+","Magic Kingdom Park","5263"
"2014-11-20","30+","Magic Kingdom Resort Area","9861"
"2014-11-21","30+","Destination","272"
"2014-11-21","30+","Disney Springs","2508"
"2014-11-21","30+","Disney's Animal Kingdom Theme Park","2539"
"2014-11-21","30+","Disney's Animal Kingdom Theme Park Resort Area","1264"
"2014-11-21","30+","Disney's BoardWalk","157"
"2014-11-21","30+","Disney's Hollywood Studios","5317"
"2014-11-21","30+","Downtown Disney Resort Area","133"
"2014-11-21","30+","Epcot","9662"
"2014-11-21","30+","Epcot Resort Area","1624"
"2014-11-21","30+","Magic Kingdom Park","5256"
"2014-11-21","30+","Magic Kingdom Resort Area","9366"
"2014-11-22","30+","Destination","457"
"2014-11-22","30+","Disney Springs","2829"
"2014-11-22","30+","Disney's Animal Kingdom Theme Park","3131"
"2014-11-22","30+","Disney's Animal Kingdom Theme Park Resort Area","1312"
"2014-11-22","30+","Disney's BoardWalk","175"
"2014-11-22","30+","Disney's Hollywood Studios","6001"
"2014-11-22","30+","Downtown Disney Resort Area","258"
"2014-11-22","30+","Epcot","8389"
"2014-11-22","30+","Epcot Resort Area","1782"
"2014-11-22","30+","Four Seasons Resort Orlando at Walt Disney World Resort","39"
"2014-11-22","30+","Magic Kingdom Park","6713"
"2014-11-22","30+","Magic Kingdom Resort Area","11155"
"2014-11-23","30+","Destination","282"
"2014-11-23","30+","Disney Springs","2174"
"2014-11-23","30+","Disney's Animal Kingdom Theme Park","3646"
"2014-11-23","30+","Disney's Animal Kingdom Theme Park Resort Area","1468"
"2014-11-23","30+","Disney's BoardWalk","178"
"2014-11-23","30+","Disney's Hollywood Studios","6177"
"2014-11-23","30+","Downtown Disney Resort Area","257"
"2014-11-23","30+","Epcot","9495"
"2014-11-23","30+","Epcot Resort Area","2045"
"2014-11-23","30+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2014-11-23","30+","Magic Kingdom Park","7450"
"2014-11-23","30+","Magic Kingdom Resort Area","10784"
"2014-11-24","30+","Destination","262"
"2014-11-24","30+","Disney Springs","1735"
"2014-11-24","30+","Disney's Animal Kingdom Theme Park","3546"
"2014-11-24","30+","Disney's Animal Kingdom Theme Park Resort Area","1246"
"2014-11-24","30+","Disney's BoardWalk","168"
"2014-11-24","30+","Disney's Hollywood Studios","7098"
"2014-11-24","30+","Downtown Disney Resort Area","200"
"2014-11-24","30+","Epcot","10010"
"2014-11-24","30+","Epcot Resort Area","2111"
"2014-11-24","30+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2014-11-24","30+","Magic Kingdom Park","7874"
"2014-11-24","30+","Magic Kingdom Resort Area","10571"
"2014-11-25","30+","Destination","379"
"2014-11-25","30+","Disney Springs","2025"
"2014-11-25","30+","Disney's Animal Kingdom Theme Park","3157"
"2014-11-25","30+","Disney's Animal Kingdom Theme Park Resort Area","1274"
"2014-11-25","30+","Disney's BoardWalk","197"
"2014-11-25","30+","Disney's Hollywood Studios","6105"
"2014-11-25","30+","Downtown Disney Resort Area","149"
"2014-11-25","30+","Epcot","9320"
"2014-11-25","30+","Epcot Resort Area","1972"
"2014-11-25","30+","Four Seasons Resort Orlando at Walt Disney World Resort","39"
"2014-11-25","30+","Magic Kingdom Park","6383"
"2014-11-25","30+","Magic Kingdom Resort Area","11301"
"2014-11-26","30+","Destination","348"
"2014-11-26","30+","Disney Springs","2118"
"2014-11-26","30+","Disney's Animal Kingdom Theme Park","3544"
"2014-11-26","30+","Disney's Animal Kingdom Theme Park Resort Area","1332"
"2014-11-26","30+","Disney's BoardWalk","237"
"2014-11-26","30+","Disney's Hollywood Studios","6386"
"2014-11-26","30+","Downtown Disney Resort Area","191"
"2014-11-26","30+","Epcot","9946"
"2014-11-26","30+","Epcot Resort Area","2208"
"2014-11-26","30+","Magic Kingdom Park","7213"
"2014-11-26","30+","Magic Kingdom Resort Area","10989"
"2014-11-27","30+","Destination","2495"
"2014-11-27","30+","Disney Springs","4233"
"2014-11-27","30+","Disney's Animal Kingdom Theme Park","3806"
"2014-11-27","30+","Disney's Animal Kingdom Theme Park Resort Area","2383"
"2014-11-27","30+","Disney's BoardWalk","354"
"2014-11-27","30+","Disney's Hollywood Studios","6901"
"2014-11-27","30+","Downtown Disney Resort Area","416"
"2014-11-27","30+","Epcot","11998"
"2014-11-27","30+","Epcot Resort Area","3929"
"2014-11-27","30+","Four Seasons Resort Orlando at Walt Disney World Resort","49"
"2014-11-27","30+","Magic Kingdom Park","8475"
"2014-11-27","30+","Magic Kingdom Resort Area","18542"
"2014-11-28","30+","Destination","296"
"2014-11-28","30+","Disney Springs","1772"
"2014-11-28","30+","Disney's Animal Kingdom Theme Park","2744"
"2014-11-28","30+","Disney's Animal Kingdom Theme Park Resort Area","1029"
"2014-11-28","30+","Disney's BoardWalk","186"
"2014-11-28","30+","Disney's Hollywood Studios","5971"
"2014-11-28","30+","Downtown Disney Resort Area","162"
"2014-11-28","30+","Epcot","12198"
"2014-11-28","30+","Epcot Resort Area","2073"
"2014-11-28","30+","Magic Kingdom Park","7081"
"2014-11-28","30+","Magic Kingdom Resort Area","10399"
"2014-11-29","30+","Destination","317"
"2014-11-29","30+","Disney Springs","1660"
"2014-11-29","30+","Disney's Animal Kingdom Theme Park","2421"
"2014-11-29","30+","Disney's Animal Kingdom Theme Park Resort Area","1087"
"2014-11-29","30+","Disney's BoardWalk","129"
"2014-11-29","30+","Disney's Hollywood Studios","5270"
"2014-11-29","30+","Downtown Disney Resort Area","121"
"2014-11-29","30+","Epcot","9230"
"2014-11-29","30+","Epcot Resort Area","1774"
"2014-11-29","30+","Four Seasons Resort Orlando at Walt Disney World Resort","59"
"2014-11-29","30+","Magic Kingdom Park","7068"
"2014-11-29","30+","Magic Kingdom Resort Area","10329"
"2014-11-30","30+","Destination","212"
"2014-11-30","30+","Disney Springs","1250"
"2014-11-30","30+","Disney's Animal Kingdom Theme Park","2299"
"2014-11-30","30+","Disney's Animal Kingdom Theme Park Resort Area","993"
"2014-11-30","30+","Disney's BoardWalk","131"
"2014-11-30","30+","Disney's Hollywood Studios","5870"
"2014-11-30","30+","Downtown Disney Resort Area","148"
"2014-11-30","30+","Epcot","8434"
"2014-11-30","30+","Epcot Resort Area","1582"
"2014-11-30","30+","Magic Kingdom Park","5132"
"2014-11-30","30+","Magic Kingdom Resort Area","9152"
"2014-12-01","30+","Destination","143"
"2014-12-01","30+","Disney Springs","2180"
"2014-12-01","30+","Disney's Animal Kingdom Theme Park","2505"
"2014-12-01","30+","Disney's Animal Kingdom Theme Park Resort Area","849"
"2014-12-01","30+","Disney's BoardWalk","92"
"2014-12-01","30+","Disney's Hollywood Studios","5745"
"2014-12-01","30+","Downtown Disney Resort Area","78"
"2014-12-01","30+","Epcot","9055"
"2014-12-01","30+","Epcot Resort Area","1485"
"2014-12-01","30+","Magic Kingdom Park","6923"
"2014-12-01","30+","Magic Kingdom Resort Area","8464"
"2014-12-02","30+","Destination","177"
"2014-12-02","30+","Disney Springs","2019"
"2014-12-02","30+","Disney's Animal Kingdom Theme Park","2430"
"2014-12-02","30+","Disney's Animal Kingdom Theme Park Resort Area","847"
"2014-12-02","30+","Disney's BoardWalk","144"
"2014-12-02","30+","Disney's Hollywood Studios","5490"
"2014-12-02","30+","Downtown Disney Resort Area","140"
"2014-12-02","30+","Epcot","8708"
"2014-12-02","30+","Epcot Resort Area","1385"
"2014-12-02","30+","Four Seasons Resort Orlando at Walt Disney World Resort","2"
"2014-12-02","30+","Magic Kingdom Park","5282"
"2014-12-02","30+","Magic Kingdom Resort Area","8470"
"2014-12-03","30+","Destination","134"
"2014-12-03","30+","Disney Springs","2229"
"2014-12-03","30+","Disney's Animal Kingdom Theme Park","2873"
"2014-12-03","30+","Disney's Animal Kingdom Theme Park Resort Area","1059"
"2014-12-03","30+","Disney's BoardWalk","128"
"2014-12-03","30+","Disney's Hollywood Studios","5721"
"2014-12-03","30+","Downtown Disney Resort Area","97"
"2014-12-03","30+","Epcot","8365"
"2014-12-03","30+","Epcot Resort Area","1423"
"2014-12-03","30+","Magic Kingdom Park","6628"
"2014-12-03","30+","Magic Kingdom Resort Area","8867"
"2014-12-04","30+","Destination","201"
"2014-12-04","30+","Disney Springs","2160"
"2014-12-04","30+","Disney's Animal Kingdom Theme Park","2721"
"2014-12-04","30+","Disney's Animal Kingdom Theme Park Resort Area","1068"
"2014-12-04","30+","Disney's BoardWalk","92"
"2014-12-04","30+","Disney's Hollywood Studios","5503"
"2014-12-04","30+","Downtown Disney Resort Area","153"
"2014-12-04","30+","Epcot","8561"
"2014-12-04","30+","Epcot Resort Area","1547"
"2014-12-04","30+","Four Seasons Resort Orlando at Walt Disney World Resort","53"
"2014-12-04","30+","Magic Kingdom Park","5283"
"2014-12-04","30+","Magic Kingdom Resort Area","9434"
"2014-12-05","30+","Destination","224"
"2014-12-05","30+","Disney Springs","2122"
"2014-12-05","30+","Disney's Animal Kingdom Theme Park","2581"
"2014-12-05","30+","Disney's Animal Kingdom Theme Park Resort Area","921"
"2014-12-05","30+","Disney's BoardWalk","157"
"2014-12-05","30+","Disney's Hollywood Studios","5493"
"2014-12-05","30+","Downtown Disney Resort Area","179"
"2014-12-05","30+","Epcot","11119"
"2014-12-05","30+","Epcot Resort Area","1758"
"2014-12-05","30+","Magic Kingdom Park","4679"
"2014-12-05","30+","Magic Kingdom Resort Area","8825"
"2014-12-06","30+","Destination","258"
"2014-12-06","30+","Disney Springs","2479"
"2014-12-06","30+","Disney's Animal Kingdom Theme Park","2513"
"2014-12-06","30+","Disney's Animal Kingdom Theme Park Resort Area","1250"
"2014-12-06","30+","Disney's BoardWalk","123"
"2014-12-06","30+","Disney's Hollywood Studios","5727"
"2014-12-06","30+","Downtown Disney Resort Area","155"
"2014-12-06","30+","Epcot","9105"
"2014-12-06","30+","Epcot Resort Area","1536"
"2014-12-06","30+","Four Seasons Resort Orlando at Walt Disney World Resort","49"
"2014-12-06","30+","Magic Kingdom Park","6446"
"2014-12-06","30+","Magic Kingdom Resort Area","9709"
"2014-12-07","30+","Destination","250"
"2014-12-07","30+","Disney Springs","2136"
"2014-12-07","30+","Disney's Animal Kingdom Theme Park","2249"
"2014-12-07","30+","Disney's Animal Kingdom Theme Park Resort Area","1233"
"2014-12-07","30+","Disney's BoardWalk","167"
"2014-12-07","30+","Disney's Hollywood Studios","6045"
"2014-12-07","30+","Downtown Disney Resort Area","139"
"2014-12-07","30+","Epcot","7685"
"2014-12-07","30+","Epcot Resort Area","1476"
"2014-12-07","30+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2014-12-07","30+","Magic Kingdom Park","5219"
"2014-12-07","30+","Magic Kingdom Resort Area","8434"
"2014-12-08","30+","Destination","144"
"2014-12-08","30+","Disney Springs","1683"
"2014-12-08","30+","Disney's Animal Kingdom Theme Park","2491"
"2014-12-08","30+","Disney's Animal Kingdom Theme Park Resort Area","969"
"2014-12-08","30+","Disney's BoardWalk","136"
"2014-12-08","30+","Disney's Hollywood Studios","5799"
"2014-12-08","30+","Downtown Disney Resort Area","117"
"2014-12-08","30+","Epcot","7833"
"2014-12-08","30+","Epcot Resort Area","1239"
"2014-12-08","30+","Magic Kingdom Park","6577"
"2014-12-08","30+","Magic Kingdom Resort Area","8145"
"2014-12-09","30+","Destination","117"
"2014-12-09","30+","Disney Springs","1494"
"2014-12-09","30+","Disney's Animal Kingdom Theme Park","2265"
"2014-12-09","30+","Disney's Animal Kingdom Theme Park Resort Area","722"
"2014-12-09","30+","Disney's BoardWalk","118"
"2014-12-09","30+","Disney's Hollywood Studios","5413"
"2014-12-09","30+","Downtown Disney Resort Area","80"
"2014-12-09","30+","Epcot","7768"
"2014-12-09","30+","Epcot Resort Area","1273"
"2014-12-09","30+","Magic Kingdom Park","5017"
"2014-12-09","30+","Magic Kingdom Resort Area","8278"
"2014-12-10","30+","Destination","92"
"2014-12-10","30+","Disney Springs","1890"
"2014-12-10","30+","Disney's Animal Kingdom Theme Park","2099"
"2014-12-10","30+","Disney's Animal Kingdom Theme Park Resort Area","943"
"2014-12-10","30+","Disney's BoardWalk","123"
"2014-12-10","30+","Disney's Hollywood Studios","3603"
"2014-12-10","30+","Downtown Disney Resort Area","74"
"2014-12-10","30+","Epcot","7673"
"2014-12-10","30+","Epcot Resort Area","1290"
"2014-12-10","30+","Magic Kingdom Park","6182"
"2014-12-10","30+","Magic Kingdom Resort Area","7487"
"2014-12-11","30+","Destination","111"
"2014-12-11","30+","Disney Springs","1610"
"2014-12-11","30+","Disney's Animal Kingdom Theme Park","1951"
"2014-12-11","30+","Disney's Animal Kingdom Theme Park Resort Area","778"
"2014-12-11","30+","Disney's BoardWalk","131"
"2014-12-11","30+","Disney's Hollywood Studios","4722"
"2014-12-11","30+","Downtown Disney Resort Area","101"
"2014-12-11","30+","Epcot","7278"
"2014-12-11","30+","Epcot Resort Area","1215"
"2014-12-11","30+","Four Seasons Resort Orlando at Walt Disney World Resort","58"
"2014-12-11","30+","Magic Kingdom Park","4595"
"2014-12-11","30+","Magic Kingdom Resort Area","8098"
"2014-12-12","30+","Destination","304"
"2014-12-12","30+","Disney Springs","2155"
"2014-12-12","30+","Disney's Animal Kingdom Theme Park","1752"
"2014-12-12","30+","Disney's Animal Kingdom Theme Park Resort Area","825"
"2014-12-12","30+","Disney's BoardWalk","150"
"2014-12-12","30+","Disney's Hollywood Studios","4893"
"2014-12-12","30+","Downtown Disney Resort Area","103"
"2014-12-12","30+","Epcot","9872"
"2014-12-12","30+","Epcot Resort Area","1524"
"2014-12-12","30+","Magic Kingdom Park","4510"
"2014-12-12","30+","Magic Kingdom Resort Area","8309"
"2014-12-13","30+","Destination","293"
"2014-12-13","30+","Disney Springs","2759"
"2014-12-13","30+","Disney's Animal Kingdom Theme Park","2172"
"2014-12-13","30+","Disney's Animal Kingdom Theme Park Resort Area","1166"
"2014-12-13","30+","Disney's BoardWalk","201"
"2014-12-13","30+","Disney's Hollywood Studios","5498"
"2014-12-13","30+","Downtown Disney Resort Area","208"
"2014-12-13","30+","Epcot","9396"
"2014-12-13","30+","Epcot Resort Area","1602"
"2014-12-13","30+","Four Seasons Resort Orlando at Walt Disney World Resort","62"
"2014-12-13","30+","Magic Kingdom Park","6486"
"2014-12-13","30+","Magic Kingdom Resort Area","10602"
"2014-12-14","30+","Destination","347"
"2014-12-14","30+","Disney Springs","2619"
"2014-12-14","30+","Disney's Animal Kingdom Theme Park","2779"
"2014-12-14","30+","Disney's Animal Kingdom Theme Park Resort Area","1320"
"2014-12-14","30+","Disney's BoardWalk","138"
"2014-12-14","30+","Disney's Hollywood Studios","6593"
"2014-12-14","30+","Downtown Disney Resort Area","148"
"2014-12-14","30+","Epcot","9416"
"2014-12-14","30+","Epcot Resort Area","1601"
"2014-12-14","30+","Magic Kingdom Park","5045"
"2014-12-14","30+","Magic Kingdom Resort Area","9023"
"2014-12-15","30+","Destination","240"
"2014-12-15","30+","Disney Springs","2110"
"2014-12-15","30+","Disney's Animal Kingdom Theme Park","3078"
"2014-12-15","30+","Disney's Animal Kingdom Theme Park Resort Area","1138"
"2014-12-15","30+","Disney's BoardWalk","158"
"2014-12-15","30+","Disney's Hollywood Studios","6374"
"2014-12-15","30+","Downtown Disney Resort Area","118"
"2014-12-15","30+","Epcot","9383"
"2014-12-15","30+","Epcot Resort Area","1551"
"2014-12-15","30+","Magic Kingdom Park","7214"
"2014-12-15","30+","Magic Kingdom Resort Area","8916"
"2014-12-16","30+","Destination","227"
"2014-12-16","30+","Disney Springs","2365"
"2014-12-16","30+","Disney's Animal Kingdom Theme Park","2886"
"2014-12-16","30+","Disney's Animal Kingdom Theme Park Resort Area","1228"
"2014-12-16","30+","Disney's BoardWalk","123"
"2014-12-16","30+","Disney's Hollywood Studios","5747"
"2014-12-16","30+","Downtown Disney Resort Area","101"
"2014-12-16","30+","Epcot","9591"
"2014-12-16","30+","Epcot Resort Area","1542"
"2014-12-16","30+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2014-12-16","30+","Magic Kingdom Park","5083"
"2014-12-16","30+","Magic Kingdom Resort Area","8840"
"2014-12-17","30+","Destination","248"
"2014-12-17","30+","Disney Springs","2580"
"2014-12-17","30+","Disney's Animal Kingdom Theme Park","3186"
"2014-12-17","30+","Disney's Animal Kingdom Theme Park Resort Area","1059"
"2014-12-17","30+","Disney's BoardWalk","135"
"2014-12-17","30+","Disney's Hollywood Studios","5862"
"2014-12-17","30+","Downtown Disney Resort Area","149"
"2014-12-17","30+","Epcot","8693"
"2014-12-17","30+","Epcot Resort Area","1379"
"2014-12-17","30+","Magic Kingdom Park","6637"
