"dining_usg_dt","booking_window_range","park_area_nm","nb_dining_gst"
"2014-11-15","10+","Disney's Animal Kingdom Theme Park","3405"
"2014-11-15","10+","Disney's Animal Kingdom Theme Park Resort Area","1715"
"2014-11-15","10+","Disney's BoardWalk","196"
"2014-11-15","10+","Disney's Hollywood Studios","6121"
"2014-11-15","10+","Downtown Disney Resort Area","296"
"2014-11-15","10+","Epcot","9375"
"2014-11-15","10+","Epcot Resort Area","2000"
"2014-11-15","10+","Four Seasons Resort Orlando at Walt Disney World Resort","65"
"2014-11-15","10+","Magic Kingdom Park","7429"
"2014-11-15","10+","Magic Kingdom Resort Area","12140"
"2014-11-16","10+","Destination","591"
"2014-11-16","10+","Disney Springs","3778"
"2014-11-16","10+","Disney's Animal Kingdom Theme Park","3310"
"2014-11-16","10+","Disney's Animal Kingdom Theme Park Resort Area","1790"
"2014-11-16","10+","Disney's BoardWalk","176"
"2014-11-16","10+","Disney's Hollywood Studios","6750"
"2014-11-16","10+","Downtown Disney Resort Area","299"
"2014-11-16","10+","Epcot","9712"
"2014-11-16","10+","Epcot Resort Area","2213"
"2014-11-16","10+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2014-11-16","10+","Magic Kingdom Park","5905"
"2014-11-16","10+","Magic Kingdom Resort Area","10834"
"2014-11-17","10+","Destination","479"
"2014-11-17","10+","Disney Springs","3719"
"2014-11-17","10+","Disney's Animal Kingdom Theme Park","3120"
"2014-11-17","10+","Disney's Animal Kingdom Theme Park Resort Area","1702"
"2014-11-17","10+","Disney's BoardWalk","220"
"2014-11-17","10+","Disney's Hollywood Studios","6744"
"2014-11-17","10+","Downtown Disney Resort Area","223"
"2014-11-17","10+","Epcot","10405"
"2014-11-17","10+","Epcot Resort Area","2129"
"2014-11-17","10+","Magic Kingdom Park","4841"
"2014-11-17","10+","Magic Kingdom Resort Area","10207"
"2014-11-18","10+","Destination","277"
"2014-11-18","10+","Disney Springs","3075"
"2014-11-18","10+","Disney's Animal Kingdom Theme Park","2926"
"2014-11-18","10+","Disney's Animal Kingdom Theme Park Resort Area","1355"
"2014-11-18","10+","Disney's BoardWalk","111"
"2014-11-18","10+","Disney's Hollywood Studios","6494"
"2014-11-18","10+","Downtown Disney Resort Area","148"
"2014-11-18","10+","Epcot","8957"
"2014-11-18","10+","Epcot Resort Area","1831"
"2014-11-18","10+","Magic Kingdom Park","7069"
"2014-11-18","10+","Magic Kingdom Resort Area","10367"
"2014-11-19","10+","Destination","329"
"2014-11-19","10+","Disney Springs","3036"
"2014-11-19","10+","Disney's Animal Kingdom Theme Park","3003"
"2014-11-19","10+","Disney's Animal Kingdom Theme Park Resort Area","1485"
"2014-11-19","10+","Disney's BoardWalk","169"
"2014-11-19","10+","Disney's Hollywood Studios","5905"
"2014-11-19","10+","Downtown Disney Resort Area","169"
"2014-11-19","10+","Epcot","9450"
"2014-11-19","10+","Epcot Resort Area","1827"
"2014-11-19","10+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2014-11-19","10+","Magic Kingdom Park","6476"
"2014-11-19","10+","Magic Kingdom Resort Area","10177"
"2014-11-20","10+","Destination","413"
"2014-11-20","10+","Disney Springs","3658"
"2014-11-20","10+","Disney's Animal Kingdom Theme Park","2845"
"2014-11-20","10+","Disney's Animal Kingdom Theme Park Resort Area","1552"
"2014-11-20","10+","Disney's BoardWalk","209"
"2014-11-20","10+","Disney's Hollywood Studios","2771"
"2014-11-20","10+","Downtown Disney Resort Area","209"
"2014-11-20","10+","Epcot","9166"
"2014-11-20","10+","Epcot Resort Area","1780"
"2014-11-20","10+","Four Seasons Resort Orlando at Walt Disney World Resort","34"
"2014-11-20","10+","Magic Kingdom Park","5660"
"2014-11-20","10+","Magic Kingdom Resort Area","10933"
"2014-11-21","10+","Destination","367"
"2014-11-21","10+","Disney Springs","3101"
"2014-11-21","10+","Disney's Animal Kingdom Theme Park","2673"
"2014-11-21","10+","Disney's Animal Kingdom Theme Park Resort Area","1479"
"2014-11-21","10+","Disney's BoardWalk","208"
"2014-11-21","10+","Disney's Hollywood Studios","5912"
"2014-11-21","10+","Downtown Disney Resort Area","198"
"2014-11-21","10+","Epcot","10846"
"2014-11-21","10+","Epcot Resort Area","1842"
"2014-11-21","10+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2014-11-21","10+","Magic Kingdom Park","5579"
"2014-11-21","10+","Magic Kingdom Resort Area","10488"
"2014-11-22","10+","Destination","605"
"2014-11-22","10+","Disney Springs","3790"
"2014-11-22","10+","Disney's Animal Kingdom Theme Park","3337"
"2014-11-22","10+","Disney's Animal Kingdom Theme Park Resort Area","1624"
"2014-11-22","10+","Disney's BoardWalk","245"
"2014-11-22","10+","Disney's Hollywood Studios","6466"
"2014-11-22","10+","Downtown Disney Resort Area","335"
"2014-11-22","10+","Epcot","9567"
"2014-11-22","10+","Epcot Resort Area","2069"
"2014-11-22","10+","Four Seasons Resort Orlando at Walt Disney World Resort","52"
"2014-11-22","10+","Magic Kingdom Park","7330"
"2014-11-22","10+","Magic Kingdom Resort Area","12489"
"2014-11-23","10+","Destination","409"
"2014-11-23","10+","Disney Springs","2808"
"2014-11-23","10+","Disney's Animal Kingdom Theme Park","3851"
"2014-11-23","10+","Disney's Animal Kingdom Theme Park Resort Area","1829"
"2014-11-23","10+","Disney's BoardWalk","221"
"2014-11-23","10+","Disney's Hollywood Studios","6610"
"2014-11-23","10+","Downtown Disney Resort Area","312"
"2014-11-23","10+","Epcot","10911"
"2014-11-23","10+","Epcot Resort Area","2294"
"2014-11-23","10+","Four Seasons Resort Orlando at Walt Disney World Resort","11"
"2014-11-23","10+","Magic Kingdom Park","7995"
"2014-11-23","10+","Magic Kingdom Resort Area","12036"
"2014-11-24","10+","Destination","348"
"2014-11-24","10+","Disney Springs","2253"
"2014-11-24","10+","Disney's Animal Kingdom Theme Park","3732"
"2014-11-24","10+","Disney's Animal Kingdom Theme Park Resort Area","1535"
"2014-11-24","10+","Disney's BoardWalk","230"
"2014-11-24","10+","Disney's Hollywood Studios","7383"
"2014-11-24","10+","Downtown Disney Resort Area","241"
"2014-11-24","10+","Epcot","11280"
"2014-11-24","10+","Epcot Resort Area","2371"
"2014-11-24","10+","Four Seasons Resort Orlando at Walt Disney World Resort","9"
"2014-11-24","10+","Magic Kingdom Park","8453"
"2014-11-24","10+","Magic Kingdom Resort Area","11774"
"2014-11-25","10+","Destination","470"
"2014-11-25","10+","Disney Springs","2643"
"2014-11-25","10+","Disney's Animal Kingdom Theme Park","3368"
"2014-11-25","10+","Disney's Animal Kingdom Theme Park Resort Area","1629"
"2014-11-25","10+","Disney's BoardWalk","242"
"2014-11-25","10+","Disney's Hollywood Studios","6497"
"2014-11-25","10+","Downtown Disney Resort Area","224"
"2014-11-25","10+","Epcot","10580"
"2014-11-25","10+","Epcot Resort Area","2315"
"2014-11-25","10+","Four Seasons Resort Orlando at Walt Disney World Resort","58"
"2014-11-25","10+","Magic Kingdom Park","6878"
"2014-11-25","10+","Magic Kingdom Resort Area","12395"
"2014-11-26","10+","Destination","490"
"2014-11-26","10+","Disney Springs","2691"
"2014-11-26","10+","Disney's Animal Kingdom Theme Park","3721"
"2014-11-26","10+","Disney's Animal Kingdom Theme Park Resort Area","1743"
"2014-11-26","10+","Disney's BoardWalk","280"
"2014-11-26","10+","Disney's Hollywood Studios","6824"
"2014-11-26","10+","Downtown Disney Resort Area","240"
"2014-11-26","10+","Epcot","11371"
"2014-11-26","10+","Epcot Resort Area","2565"
"2014-11-26","10+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2014-11-26","10+","Magic Kingdom Park","7732"
"2014-11-26","10+","Magic Kingdom Resort Area","12237"
"2014-11-27","10+","Destination","2888"
"2014-11-27","10+","Disney Springs","5437"
"2014-11-27","10+","Disney's Animal Kingdom Theme Park","4078"
"2014-11-27","10+","Disney's Animal Kingdom Theme Park Resort Area","2611"
"2014-11-27","10+","Disney's BoardWalk","431"
"2014-11-27","10+","Disney's Hollywood Studios","7192"
"2014-11-27","10+","Downtown Disney Resort Area","475"
"2014-11-27","10+","Epcot","13651"
"2014-11-27","10+","Epcot Resort Area","4262"
"2014-11-27","10+","Four Seasons Resort Orlando at Walt Disney World Resort","93"
"2014-11-27","10+","Magic Kingdom Park","8987"
"2014-11-27","10+","Magic Kingdom Resort Area","19406"
"2014-11-28","10+","Destination","430"
"2014-11-28","10+","Disney Springs","2384"
"2014-11-28","10+","Disney's Animal Kingdom Theme Park","3275"
"2014-11-28","10+","Disney's Animal Kingdom Theme Park Resort Area","1446"
"2014-11-28","10+","Disney's BoardWalk","255"
"2014-11-28","10+","Disney's Hollywood Studios","6550"
"2014-11-28","10+","Downtown Disney Resort Area","181"
"2014-11-28","10+","Epcot","14019"
"2014-11-28","10+","Epcot Resort Area","2339"
"2014-11-28","10+","Four Seasons Resort Orlando at Walt Disney World Resort","13"
"2014-11-28","10+","Magic Kingdom Park","7760"
"2014-11-28","10+","Magic Kingdom Resort Area","11781"
"2014-11-29","10+","Destination","452"
"2014-11-29","10+","Disney Springs","2137"
"2014-11-29","10+","Disney's Animal Kingdom Theme Park","3020"
"2014-11-29","10+","Disney's Animal Kingdom Theme Park Resort Area","1465"
"2014-11-29","10+","Disney's BoardWalk","206"
"2014-11-29","10+","Disney's Hollywood Studios","6044"
"2014-11-29","10+","Downtown Disney Resort Area","171"
"2014-11-29","10+","Epcot","11069"
"2014-11-29","10+","Epcot Resort Area","2136"
"2014-11-29","10+","Four Seasons Resort Orlando at Walt Disney World Resort","71"
"2014-11-29","10+","Magic Kingdom Park","7748"
"2014-11-29","10+","Magic Kingdom Resort Area","11715"
"2014-11-30","10+","Destination","291"
"2014-11-30","10+","Disney Springs","1623"
"2014-11-30","10+","Disney's Animal Kingdom Theme Park","2840"
"2014-11-30","10+","Disney's Animal Kingdom Theme Park Resort Area","1330"
"2014-11-30","10+","Disney's BoardWalk","170"
"2014-11-30","10+","Disney's Hollywood Studios","6347"
"2014-11-30","10+","Downtown Disney Resort Area","190"
"2014-11-30","10+","Epcot","9742"
"2014-11-30","10+","Epcot Resort Area","1820"
"2014-11-30","10+","Four Seasons Resort Orlando at Walt Disney World Resort","9"
"2014-11-30","10+","Magic Kingdom Park","5694"
"2014-11-30","10+","Magic Kingdom Resort Area","10633"
"2014-12-01","10+","Destination","187"
"2014-12-01","10+","Disney Springs","2699"
"2014-12-01","10+","Disney's Animal Kingdom Theme Park","2766"
"2014-12-01","10+","Disney's Animal Kingdom Theme Park Resort Area","1054"
"2014-12-01","10+","Disney's BoardWalk","118"
"2014-12-01","10+","Disney's Hollywood Studios","6206"
"2014-12-01","10+","Downtown Disney Resort Area","99"
"2014-12-01","10+","Epcot","10420"
"2014-12-01","10+","Epcot Resort Area","1721"
"2014-12-01","10+","Magic Kingdom Park","7567"
"2014-12-01","10+","Magic Kingdom Resort Area","9793"
"2014-12-02","10+","Destination","215"
"2014-12-02","10+","Disney Springs","2493"
"2014-12-02","10+","Disney's Animal Kingdom Theme Park","2833"
"2014-12-02","10+","Disney's Animal Kingdom Theme Park Resort Area","1062"
"2014-12-02","10+","Disney's BoardWalk","158"
"2014-12-02","10+","Disney's Hollywood Studios","5889"
"2014-12-02","10+","Downtown Disney Resort Area","169"
"2014-12-02","10+","Epcot","9986"
"2014-12-02","10+","Epcot Resort Area","1646"
"2014-12-02","10+","Four Seasons Resort Orlando at Walt Disney World Resort","2"
"2014-12-02","10+","Magic Kingdom Park","5659"
"2014-12-02","10+","Magic Kingdom Resort Area","9799"
"2014-12-03","10+","Destination","186"
"2014-12-03","10+","Disney Springs","2740"
"2014-12-03","10+","Disney's Animal Kingdom Theme Park","3220"
"2014-12-03","10+","Disney's Animal Kingdom Theme Park Resort Area","1240"
"2014-12-03","10+","Disney's BoardWalk","164"
"2014-12-03","10+","Disney's Hollywood Studios","6180"
"2014-12-03","10+","Downtown Disney Resort Area","127"
"2014-12-03","10+","Epcot","9754"
"2014-12-03","10+","Epcot Resort Area","1676"
"2014-12-03","10+","Four Seasons Resort Orlando at Walt Disney World Resort","13"
"2014-12-03","10+","Magic Kingdom Park","7176"
"2014-12-03","10+","Magic Kingdom Resort Area","10172"
"2014-12-04","10+","Destination","285"
"2014-12-04","10+","Disney Springs","2661"
"2014-12-04","10+","Disney's Animal Kingdom Theme Park","3012"
"2014-12-04","10+","Disney's Animal Kingdom Theme Park Resort Area","1308"
"2014-12-04","10+","Disney's BoardWalk","119"
"2014-12-04","10+","Disney's Hollywood Studios","5860"
"2014-12-04","10+","Downtown Disney Resort Area","155"
"2014-12-04","10+","Epcot","9857"
"2014-12-04","10+","Epcot Resort Area","1737"
"2014-12-04","10+","Four Seasons Resort Orlando at Walt Disney World Resort","73"
"2014-12-04","10+","Magic Kingdom Park","5731"
"2014-12-04","10+","Magic Kingdom Resort Area","10848"
"2014-12-05","10+","Destination","330"
"2014-12-05","10+","Disney Springs","2759"
"2014-12-05","10+","Disney's Animal Kingdom Theme Park","2983"
"2014-12-05","10+","Disney's Animal Kingdom Theme Park Resort Area","1171"
"2014-12-05","10+","Disney's BoardWalk","194"
"2014-12-05","10+","Disney's Hollywood Studios","5856"
"2014-12-05","10+","Downtown Disney Resort Area","225"
"2014-12-05","10+","Epcot","12404"
"2014-12-05","10+","Epcot Resort Area","2034"
"2014-12-05","10+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2014-12-05","10+","Magic Kingdom Park","5064"
"2014-12-05","10+","Magic Kingdom Resort Area","10276"
"2014-12-06","10+","Destination","379"
"2014-12-06","10+","Disney Springs","3120"
"2014-12-06","10+","Disney's Animal Kingdom Theme Park","2958"
"2014-12-06","10+","Disney's Animal Kingdom Theme Park Resort Area","1516"
"2014-12-06","10+","Disney's BoardWalk","152"
"2014-12-06","10+","Disney's Hollywood Studios","6236"
"2014-12-06","10+","Downtown Disney Resort Area","226"
"2014-12-06","10+","Epcot","10646"
"2014-12-06","10+","Epcot Resort Area","1873"
"2014-12-06","10+","Four Seasons Resort Orlando at Walt Disney World Resort","79"
"2014-12-06","10+","Magic Kingdom Park","7220"
"2014-12-06","10+","Magic Kingdom Resort Area","11363"
"2014-12-07","10+","Destination","368"
"2014-12-07","10+","Disney Springs","2702"
"2014-12-07","10+","Disney's Animal Kingdom Theme Park","2731"
"2014-12-07","10+","Disney's Animal Kingdom Theme Park Resort Area","1516"
"2014-12-07","10+","Disney's BoardWalk","218"
"2014-12-07","10+","Disney's Hollywood Studios","6210"
"2014-12-07","10+","Downtown Disney Resort Area","182"
"2014-12-07","10+","Epcot","9119"
"2014-12-07","10+","Epcot Resort Area","1792"
"2014-12-07","10+","Four Seasons Resort Orlando at Walt Disney World Resort","10"
"2014-12-07","10+","Magic Kingdom Park","5661"
"2014-12-07","10+","Magic Kingdom Resort Area","9748"
"2014-12-08","10+","Destination","167"
"2014-12-08","10+","Disney Springs","2122"
"2014-12-08","10+","Disney's Animal Kingdom Theme Park","2833"
"2014-12-08","10+","Disney's Animal Kingdom Theme Park Resort Area","1189"
"2014-12-08","10+","Disney's BoardWalk","173"
"2014-12-08","10+","Disney's Hollywood Studios","6130"
"2014-12-08","10+","Downtown Disney Resort Area","153"
"2014-12-08","10+","Epcot","9273"
"2014-12-08","10+","Epcot Resort Area","1511"
"2014-12-08","10+","Magic Kingdom Park","7123"
"2014-12-08","10+","Magic Kingdom Resort Area","9004"
"2014-12-09","10+","Destination","159"
"2014-12-09","10+","Disney Springs","1834"
"2014-12-09","10+","Disney's Animal Kingdom Theme Park","2622"
"2014-12-09","10+","Disney's Animal Kingdom Theme Park Resort Area","862"
"2014-12-09","10+","Disney's BoardWalk","151"
"2014-12-09","10+","Disney's Hollywood Studios","5875"
"2014-12-09","10+","Downtown Disney Resort Area","98"
"2014-12-09","10+","Epcot","9173"
"2014-12-09","10+","Epcot Resort Area","1565"
"2014-12-09","10+","Magic Kingdom Park","5585"
"2014-12-09","10+","Magic Kingdom Resort Area","9397"
"2014-12-10","10+","Destination","120"
"2014-12-10","10+","Disney Springs","2341"
"2014-12-10","10+","Disney's Animal Kingdom Theme Park","2469"
"2014-12-10","10+","Disney's Animal Kingdom Theme Park Resort Area","1152"
"2014-12-10","10+","Disney's BoardWalk","165"
"2014-12-10","10+","Disney's Hollywood Studios","4000"
"2014-12-10","10+","Downtown Disney Resort Area","103"
"2014-12-10","10+","Epcot","9126"
"2014-12-10","10+","Epcot Resort Area","1505"
"2014-12-10","10+","Magic Kingdom Park","6902"
"2014-12-10","10+","Magic Kingdom Resort Area","8733"
"2014-12-11","10+","Destination","145"
"2014-12-11","10+","Disney Springs","2135"
"2014-12-11","10+","Disney's Animal Kingdom Theme Park","2258"
"2014-12-11","10+","Disney's Animal Kingdom Theme Park Resort Area","972"
"2014-12-11","10+","Disney's BoardWalk","168"
"2014-12-11","10+","Disney's Hollywood Studios","5196"
"2014-12-11","10+","Downtown Disney Resort Area","116"
"2014-12-11","10+","Epcot","8808"
"2014-12-11","10+","Epcot Resort Area","1450"
"2014-12-11","10+","Four Seasons Resort Orlando at Walt Disney World Resort","68"
"2014-12-11","10+","Magic Kingdom Park","5058"
"2014-12-11","10+","Magic Kingdom Resort Area","9262"
"2014-12-12","10+","Destination","405"
"2014-12-12","10+","Disney Springs","2835"
"2014-12-12","10+","Disney's Animal Kingdom Theme Park","2136"
"2014-12-12","10+","Disney's Animal Kingdom Theme Park Resort Area","1171"
"2014-12-12","10+","Disney's BoardWalk","170"
"2014-12-12","10+","Disney's Hollywood Studios","5221"
"2014-12-12","10+","Downtown Disney Resort Area","130"
"2014-12-12","10+","Epcot","11501"
"2014-12-12","10+","Epcot Resort Area","1889"
"2014-12-12","10+","Magic Kingdom Park","5166"
"2014-12-12","10+","Magic Kingdom Resort Area","9518"
"2014-12-13","10+","Destination","447"
"2014-12-13","10+","Disney Springs","3468"
"2014-12-13","10+","Disney's Animal Kingdom Theme Park","2593"
"2014-12-13","10+","Disney's Animal Kingdom Theme Park Resort Area","1539"
"2014-12-13","10+","Disney's BoardWalk","275"
"2014-12-13","10+","Disney's Hollywood Studios","5887"
"2014-12-13","10+","Downtown Disney Resort Area","247"
"2014-12-13","10+","Epcot","11035"
"2014-12-13","10+","Epcot Resort Area","1964"
"2014-12-13","10+","Four Seasons Resort Orlando at Walt Disney World Resort","64"
"2014-12-13","10+","Magic Kingdom Park","7263"
"2014-12-13","10+","Magic Kingdom Resort Area","12083"
"2014-12-14","10+","Destination","455"
"2014-12-14","10+","Disney Springs","3296"
"2014-12-14","10+","Disney's Animal Kingdom Theme Park","3180"
"2014-12-14","10+","Disney's Animal Kingdom Theme Park Resort Area","1676"
