"dining_usg_dt","booking_window_range","park_area_nm","nb_dining_gst"
"2014-11-17","60+","Magic Kingdom Resort Area","8040"
"2014-11-18","60+","Destination","169"
"2014-11-18","60+","Disney Springs","1832"
"2014-11-18","60+","Disney's Animal Kingdom Theme Park","2539"
"2014-11-18","60+","Disney's Animal Kingdom Theme Park Resort Area","895"
"2014-11-18","60+","Disney's BoardWalk","91"
"2014-11-18","60+","Disney's Hollywood Studios","5487"
"2014-11-18","60+","Downtown Disney Resort Area","76"
"2014-11-18","60+","Epcot","6887"
"2014-11-18","60+","Epcot Resort Area","1380"
"2014-11-18","60+","Magic Kingdom Park","6236"
"2014-11-18","60+","Magic Kingdom Resort Area","8224"
"2014-11-19","60+","Destination","178"
"2014-11-19","60+","Disney Springs","2028"
"2014-11-19","60+","Disney's Animal Kingdom Theme Park","2618"
"2014-11-19","60+","Disney's Animal Kingdom Theme Park Resort Area","1007"
"2014-11-19","60+","Disney's BoardWalk","114"
"2014-11-19","60+","Disney's Hollywood Studios","4719"
"2014-11-19","60+","Downtown Disney Resort Area","89"
"2014-11-19","60+","Epcot","7589"
"2014-11-19","60+","Epcot Resort Area","1361"
"2014-11-19","60+","Magic Kingdom Park","5362"
"2014-11-19","60+","Magic Kingdom Resort Area","7941"
"2014-11-20","60+","Destination","271"
"2014-11-20","60+","Disney Springs","2204"
"2014-11-20","60+","Disney's Animal Kingdom Theme Park","2466"
"2014-11-20","60+","Disney's Animal Kingdom Theme Park Resort Area","1032"
"2014-11-20","60+","Disney's BoardWalk","127"
"2014-11-20","60+","Disney's Hollywood Studios","2255"
"2014-11-20","60+","Downtown Disney Resort Area","98"
"2014-11-20","60+","Epcot","7116"
"2014-11-20","60+","Epcot Resort Area","1240"
"2014-11-20","60+","Magic Kingdom Park","4904"
"2014-11-20","60+","Magic Kingdom Resort Area","8659"
"2014-11-21","60+","Destination","153"
"2014-11-21","60+","Disney Springs","1931"
"2014-11-21","60+","Disney's Animal Kingdom Theme Park","2277"
"2014-11-21","60+","Disney's Animal Kingdom Theme Park Resort Area","944"
"2014-11-21","60+","Disney's BoardWalk","128"
"2014-11-21","60+","Disney's Hollywood Studios","4668"
"2014-11-21","60+","Downtown Disney Resort Area","95"
"2014-11-21","60+","Epcot","8369"
"2014-11-21","60+","Epcot Resort Area","1358"
"2014-11-21","60+","Magic Kingdom Park","4771"
"2014-11-21","60+","Magic Kingdom Resort Area","8073"
"2014-11-22","60+","Destination","326"
"2014-11-22","60+","Disney Springs","2172"
"2014-11-22","60+","Disney's Animal Kingdom Theme Park","2734"
"2014-11-22","60+","Disney's Animal Kingdom Theme Park Resort Area","1029"
"2014-11-22","60+","Disney's BoardWalk","137"
"2014-11-22","60+","Disney's Hollywood Studios","5247"
"2014-11-22","60+","Downtown Disney Resort Area","204"
"2014-11-22","60+","Epcot","6957"
"2014-11-22","60+","Epcot Resort Area","1487"
"2014-11-22","60+","Magic Kingdom Park","6014"
"2014-11-22","60+","Magic Kingdom Resort Area","9636"
"2014-11-23","60+","Destination","191"
"2014-11-23","60+","Disney Springs","1444"
"2014-11-23","60+","Disney's Animal Kingdom Theme Park","3226"
"2014-11-23","60+","Disney's Animal Kingdom Theme Park Resort Area","1154"
"2014-11-23","60+","Disney's BoardWalk","124"
"2014-11-23","60+","Disney's Hollywood Studios","5642"
"2014-11-23","60+","Downtown Disney Resort Area","185"
"2014-11-23","60+","Epcot","7901"
"2014-11-23","60+","Epcot Resort Area","1768"
"2014-11-23","60+","Magic Kingdom Park","6845"
"2014-11-23","60+","Magic Kingdom Resort Area","9430"
"2014-11-24","60+","Destination","186"
"2014-11-24","60+","Disney Springs","1229"
"2014-11-24","60+","Disney's Animal Kingdom Theme Park","3130"
"2014-11-24","60+","Disney's Animal Kingdom Theme Park Resort Area","916"
"2014-11-24","60+","Disney's BoardWalk","135"
"2014-11-24","60+","Disney's Hollywood Studios","6138"
"2014-11-24","60+","Downtown Disney Resort Area","146"
"2014-11-24","60+","Epcot","8596"
"2014-11-24","60+","Epcot Resort Area","1784"
"2014-11-24","60+","Magic Kingdom Park","7078"
"2014-11-24","60+","Magic Kingdom Resort Area","9033"
"2014-11-25","60+","Destination","262"
"2014-11-25","60+","Disney Springs","1469"
"2014-11-25","60+","Disney's Animal Kingdom Theme Park","2794"
"2014-11-25","60+","Disney's Animal Kingdom Theme Park Resort Area","931"
"2014-11-25","60+","Disney's BoardWalk","164"
"2014-11-25","60+","Disney's Hollywood Studios","5309"
"2014-11-25","60+","Downtown Disney Resort Area","90"
"2014-11-25","60+","Epcot","8104"
"2014-11-25","60+","Epcot Resort Area","1616"
"2014-11-25","60+","Magic Kingdom Park","5653"
"2014-11-25","60+","Magic Kingdom Resort Area","9935"
"2014-11-26","60+","Destination","248"
"2014-11-26","60+","Disney Springs","1489"
"2014-11-26","60+","Disney's Animal Kingdom Theme Park","3034"
"2014-11-26","60+","Disney's Animal Kingdom Theme Park Resort Area","1058"
"2014-11-26","60+","Disney's BoardWalk","159"
"2014-11-26","60+","Disney's Hollywood Studios","5525"
"2014-11-26","60+","Downtown Disney Resort Area","124"
"2014-11-26","60+","Epcot","8359"
"2014-11-26","60+","Epcot Resort Area","1803"
"2014-11-26","60+","Magic Kingdom Park","6417"
"2014-11-26","60+","Magic Kingdom Resort Area","9635"
"2014-11-27","60+","Destination","1766"
"2014-11-27","60+","Disney Springs","2853"
"2014-11-27","60+","Disney's Animal Kingdom Theme Park","3388"
"2014-11-27","60+","Disney's Animal Kingdom Theme Park Resort Area","2041"
"2014-11-27","60+","Disney's BoardWalk","284"
"2014-11-27","60+","Disney's Hollywood Studios","5913"
"2014-11-27","60+","Downtown Disney Resort Area","336"
"2014-11-27","60+","Epcot","10084"
"2014-11-27","60+","Epcot Resort Area","3443"
"2014-11-27","60+","Magic Kingdom Park","7405"
"2014-11-27","60+","Magic Kingdom Resort Area","16526"
"2014-11-28","60+","Destination","204"
"2014-11-28","60+","Disney Springs","1229"
"2014-11-28","60+","Disney's Animal Kingdom Theme Park","2022"
"2014-11-28","60+","Disney's Animal Kingdom Theme Park Resort Area","717"
"2014-11-28","60+","Disney's BoardWalk","142"
"2014-11-28","60+","Disney's Hollywood Studios","5019"
"2014-11-28","60+","Downtown Disney Resort Area","75"
"2014-11-28","60+","Epcot","10205"
"2014-11-28","60+","Epcot Resort Area","1738"
"2014-11-28","60+","Magic Kingdom Park","6138"
"2014-11-28","60+","Magic Kingdom Resort Area","8697"
"2014-11-29","60+","Destination","182"
"2014-11-29","60+","Disney Springs","1252"
"2014-11-29","60+","Disney's Animal Kingdom Theme Park","1835"
"2014-11-29","60+","Disney's Animal Kingdom Theme Park Resort Area","820"
"2014-11-29","60+","Disney's BoardWalk","79"
"2014-11-29","60+","Disney's Hollywood Studios","4233"
"2014-11-29","60+","Downtown Disney Resort Area","93"
"2014-11-29","60+","Epcot","7175"
"2014-11-29","60+","Epcot Resort Area","1485"
"2014-11-29","60+","Magic Kingdom Park","6106"
"2014-11-29","60+","Magic Kingdom Resort Area","8767"
"2014-11-30","60+","Destination","170"
"2014-11-30","60+","Disney Springs","924"
"2014-11-30","60+","Disney's Animal Kingdom Theme Park","1810"
"2014-11-30","60+","Disney's Animal Kingdom Theme Park Resort Area","728"
"2014-11-30","60+","Disney's BoardWalk","100"
"2014-11-30","60+","Disney's Hollywood Studios","5101"
"2014-11-30","60+","Downtown Disney Resort Area","95"
"2014-11-30","60+","Epcot","6756"
"2014-11-30","60+","Epcot Resort Area","1322"
"2014-11-30","60+","Magic Kingdom Park","4536"
"2014-11-30","60+","Magic Kingdom Resort Area","8038"
"2014-12-01","60+","Destination","110"
"2014-12-01","60+","Disney Springs","1639"
"2014-12-01","60+","Disney's Animal Kingdom Theme Park","1985"
"2014-12-01","60+","Disney's Animal Kingdom Theme Park Resort Area","591"
"2014-12-01","60+","Disney's BoardWalk","73"
"2014-12-01","60+","Disney's Hollywood Studios","4978"
"2014-12-01","60+","Downtown Disney Resort Area","65"
"2014-12-01","60+","Epcot","7421"
"2014-12-01","60+","Epcot Resort Area","1285"
"2014-12-01","60+","Magic Kingdom Park","6398"
"2014-12-01","60+","Magic Kingdom Resort Area","7605"
"2014-12-02","60+","Destination","115"
"2014-12-02","60+","Disney Springs","1549"
"2014-12-02","60+","Disney's Animal Kingdom Theme Park","2072"
"2014-12-02","60+","Disney's Animal Kingdom Theme Park Resort Area","670"
"2014-12-02","60+","Disney's BoardWalk","113"
"2014-12-02","60+","Disney's Hollywood Studios","4707"
"2014-12-02","60+","Downtown Disney Resort Area","108"
"2014-12-02","60+","Epcot","7182"
"2014-12-02","60+","Epcot Resort Area","1185"
"2014-12-02","60+","Magic Kingdom Park","4773"
"2014-12-02","60+","Magic Kingdom Resort Area","7511"
"2014-12-03","60+","Destination","102"
"2014-12-03","60+","Disney Springs","1757"
"2014-12-03","60+","Disney's Animal Kingdom Theme Park","2322"
"2014-12-03","60+","Disney's Animal Kingdom Theme Park Resort Area","867"
"2014-12-03","60+","Disney's BoardWalk","97"
"2014-12-03","60+","Disney's Hollywood Studios","4966"
"2014-12-03","60+","Downtown Disney Resort Area","66"
"2014-12-03","60+","Epcot","7069"
"2014-12-03","60+","Epcot Resort Area","1234"
"2014-12-03","60+","Magic Kingdom Park","5865"
"2014-12-03","60+","Magic Kingdom Resort Area","7840"
"2014-12-04","60+","Destination","163"
"2014-12-04","60+","Disney Springs","1718"
"2014-12-04","60+","Disney's Animal Kingdom Theme Park","2285"
"2014-12-04","60+","Disney's Animal Kingdom Theme Park Resort Area","837"
"2014-12-04","60+","Disney's BoardWalk","64"
"2014-12-04","60+","Disney's Hollywood Studios","4778"
"2014-12-04","60+","Downtown Disney Resort Area","127"
"2014-12-04","60+","Epcot","7051"
"2014-12-04","60+","Epcot Resort Area","1321"
"2014-12-04","60+","Magic Kingdom Park","4847"
"2014-12-04","60+","Magic Kingdom Resort Area","8439"
"2014-12-05","60+","Destination","146"
"2014-12-05","60+","Disney Springs","1532"
"2014-12-05","60+","Disney's Animal Kingdom Theme Park","2071"
"2014-12-05","60+","Disney's Animal Kingdom Theme Park Resort Area","686"
"2014-12-05","60+","Disney's BoardWalk","113"
"2014-12-05","60+","Disney's Hollywood Studios","4775"
"2014-12-05","60+","Downtown Disney Resort Area","154"
"2014-12-05","60+","Epcot","9773"
"2014-12-05","60+","Epcot Resort Area","1529"
"2014-12-05","60+","Magic Kingdom Park","4155"
"2014-12-05","60+","Magic Kingdom Resort Area","7892"
"2014-12-06","60+","Destination","173"
"2014-12-06","60+","Disney Springs","1872"
"2014-12-06","60+","Disney's Animal Kingdom Theme Park","2035"
"2014-12-06","60+","Disney's Animal Kingdom Theme Park Resort Area","890"
"2014-12-06","60+","Disney's BoardWalk","84"
"2014-12-06","60+","Disney's Hollywood Studios","4724"
"2014-12-06","60+","Downtown Disney Resort Area","132"
"2014-12-06","60+","Epcot","7684"
"2014-12-06","60+","Epcot Resort Area","1232"
"2014-12-06","60+","Magic Kingdom Park","5615"
"2014-12-06","60+","Magic Kingdom Resort Area","8583"
"2014-12-07","60+","Destination","172"
"2014-12-07","60+","Disney Springs","1584"
"2014-12-07","60+","Disney's Animal Kingdom Theme Park","1753"
"2014-12-07","60+","Disney's Animal Kingdom Theme Park Resort Area","896"
"2014-12-07","60+","Disney's BoardWalk","129"
"2014-12-07","60+","Disney's Hollywood Studios","5344"
"2014-12-07","60+","Downtown Disney Resort Area","99"
"2014-12-07","60+","Epcot","6241"
"2014-12-07","60+","Epcot Resort Area","1131"
"2014-12-07","60+","Magic Kingdom Park","4571"
"2014-12-07","60+","Magic Kingdom Resort Area","7182"
"2014-12-08","60+","Destination","109"
"2014-12-08","60+","Disney Springs","1292"
"2014-12-08","60+","Disney's Animal Kingdom Theme Park","2055"
"2014-12-08","60+","Disney's Animal Kingdom Theme Park Resort Area","720"
"2014-12-08","60+","Disney's BoardWalk","107"
"2014-12-08","60+","Disney's Hollywood Studios","4946"
"2014-12-08","60+","Downtown Disney Resort Area","85"
"2014-12-08","60+","Epcot","6299"
"2014-12-08","60+","Epcot Resort Area","1045"
"2014-12-08","60+","Magic Kingdom Park","5800"
"2014-12-08","60+","Magic Kingdom Resort Area","7027"
"2014-12-09","60+","Destination","72"
"2014-12-09","60+","Disney Springs","1120"
"2014-12-09","60+","Disney's Animal Kingdom Theme Park","1864"
"2014-12-09","60+","Disney's Animal Kingdom Theme Park Resort Area","543"
"2014-12-09","60+","Disney's BoardWalk","98"
"2014-12-09","60+","Disney's Hollywood Studios","4355"
"2014-12-09","60+","Downtown Disney Resort Area","57"
"2014-12-09","60+","Epcot","6185"
"2014-12-09","60+","Epcot Resort Area","998"
"2014-12-09","60+","Magic Kingdom Park","4345"
"2014-12-09","60+","Magic Kingdom Resort Area","7102"
"2014-12-10","60+","Destination","70"
"2014-12-10","60+","Disney Springs","1414"
"2014-12-10","60+","Disney's Animal Kingdom Theme Park","1677"
"2014-12-10","60+","Disney's Animal Kingdom Theme Park Resort Area","725"
"2014-12-10","60+","Disney's BoardWalk","89"
"2014-12-10","60+","Disney's Hollywood Studios","2908"
"2014-12-10","60+","Downtown Disney Resort Area","60"
"2014-12-10","60+","Epcot","6331"
"2014-12-10","60+","Epcot Resort Area","1018"
"2014-12-10","60+","Magic Kingdom Park","5255"
"2014-12-10","60+","Magic Kingdom Resort Area","6397"
"2014-12-11","60+","Destination","57"
"2014-12-11","60+","Disney Springs","1126"
"2014-12-11","60+","Disney's Animal Kingdom Theme Park","1570"
"2014-12-11","60+","Disney's Animal Kingdom Theme Park Resort Area","632"
"2014-12-11","60+","Disney's BoardWalk","83"
"2014-12-11","60+","Disney's Hollywood Studios","3703"
"2014-12-11","60+","Downtown Disney Resort Area","53"
"2014-12-11","60+","Epcot","5708"
"2014-12-11","60+","Epcot Resort Area","922"
"2014-12-11","60+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2014-12-11","60+","Magic Kingdom Park","3921"
"2014-12-11","60+","Magic Kingdom Resort Area","6855"
"2014-12-12","60+","Destination","224"
"2014-12-12","60+","Disney Springs","1663"
"2014-12-12","60+","Disney's Animal Kingdom Theme Park","1363"
"2014-12-12","60+","Disney's Animal Kingdom Theme Park Resort Area","627"
"2014-12-12","60+","Disney's BoardWalk","114"
"2014-12-12","60+","Disney's Hollywood Studios","4034"
"2014-12-12","60+","Downtown Disney Resort Area","73"
"2014-12-12","60+","Epcot","7995"
"2014-12-12","60+","Epcot Resort Area","1201"
"2014-12-12","60+","Magic Kingdom Park","3806"
"2014-12-12","60+","Magic Kingdom Resort Area","7132"
"2014-12-13","60+","Destination","193"
"2014-12-13","60+","Disney Springs","2007"
"2014-12-13","60+","Disney's Animal Kingdom Theme Park","1754"
"2014-12-13","60+","Disney's Animal Kingdom Theme Park Resort Area","936"
"2014-12-13","60+","Disney's BoardWalk","161"
"2014-12-13","60+","Disney's Hollywood Studios","4364"
"2014-12-13","60+","Downtown Disney Resort Area","137"
"2014-12-13","60+","Epcot","7457"
"2014-12-13","60+","Epcot Resort Area","1227"
"2014-12-13","60+","Four Seasons Resort Orlando at Walt Disney World Resort","25"
"2014-12-13","60+","Magic Kingdom Park","5735"
"2014-12-13","60+","Magic Kingdom Resort Area","8780"
"2014-12-14","60+","Destination","259"
"2014-12-14","60+","Disney Springs","2065"
"2014-12-14","60+","Disney's Animal Kingdom Theme Park","2171"
"2014-12-14","60+","Disney's Animal Kingdom Theme Park Resort Area","939"
"2014-12-14","60+","Disney's BoardWalk","79"
"2014-12-14","60+","Disney's Hollywood Studios","6035"
"2014-12-14","60+","Downtown Disney Resort Area","114"
"2014-12-14","60+","Epcot","7469"
"2014-12-14","60+","Epcot Resort Area","1246"
"2014-12-14","60+","Magic Kingdom Park","4402"
"2014-12-14","60+","Magic Kingdom Resort Area","7492"
"2014-12-15","60+","Destination","210"
"2014-12-15","60+","Disney Springs","1601"
"2014-12-15","60+","Disney's Animal Kingdom Theme Park","2499"
"2014-12-15","60+","Disney's Animal Kingdom Theme Park Resort Area","782"
"2014-12-15","60+","Disney's BoardWalk","113"
"2014-12-15","60+","Disney's Hollywood Studios","5717"
"2014-12-15","60+","Downtown Disney Resort Area","68"
"2014-12-15","60+","Epcot","7782"
"2014-12-15","60+","Epcot Resort Area","1197"
"2014-12-15","60+","Magic Kingdom Park","6518"
"2014-12-15","60+","Magic Kingdom Resort Area","7634"
"2014-12-16","60+","Destination","181"
"2014-12-16","60+","Disney Springs","1762"
"2014-12-16","60+","Disney's Animal Kingdom Theme Park","2434"
"2014-12-16","60+","Disney's Animal Kingdom Theme Park Resort Area","920"
"2014-12-16","60+","Disney's BoardWalk","96"
"2014-12-16","60+","Disney's Hollywood Studios","5031"
"2014-12-16","60+","Downtown Disney Resort Area","71"
"2014-12-16","60+","Epcot","7993"
"2014-12-16","60+","Epcot Resort Area","1238"
"2014-12-16","60+","Magic Kingdom Park","4360"
"2014-12-16","60+","Magic Kingdom Resort Area","7511"
"2014-12-17","60+","Destination","184"
"2014-12-17","60+","Disney Springs","1911"
"2014-12-17","60+","Disney's Animal Kingdom Theme Park","2654"
"2014-12-17","60+","Disney's Animal Kingdom Theme Park Resort Area","783"
"2014-12-17","60+","Disney's BoardWalk","105"
"2014-12-17","60+","Disney's Hollywood Studios","5114"
"2014-12-17","60+","Downtown Disney Resort Area","111"
"2014-12-17","60+","Epcot","7227"
"2014-12-17","60+","Epcot Resort Area","1106"
"2014-12-17","60+","Magic Kingdom Park","5854"
"2014-12-17","60+","Magic Kingdom Resort Area","7598"
"2014-12-18","60+","Destination","186"
"2014-12-18","60+","Disney Springs","2262"
"2014-12-18","60+","Disney's Animal Kingdom Theme Park","2175"
"2014-12-18","60+","Disney's Animal Kingdom Theme Park Resort Area","757"
"2014-12-18","60+","Disney's BoardWalk","122"
"2014-12-18","60+","Disney's Hollywood Studios","4871"
"2014-12-18","60+","Downtown Disney Resort Area","148"
"2014-12-18","60+","Epcot","7722"
"2014-12-18","60+","Epcot Resort Area","1142"
"2014-12-18","60+","Four Seasons Resort Orlando at Walt Disney World Resort","16"
"2014-12-18","60+","Magic Kingdom Park","4514"
"2014-12-18","60+","Magic Kingdom Resort Area","8259"
"2014-12-19","60+","Destination","242"
"2014-12-19","60+","Disney Springs","1892"
"2014-12-19","60+","Disney's Animal Kingdom Theme Park","1905"
"2014-12-19","60+","Disney's Animal Kingdom Theme Park Resort Area","902"
"2014-12-19","60+","Disney's BoardWalk","106"
"2014-12-19","60+","Disney's Hollywood Studios","4522"
"2014-12-19","60+","Downtown Disney Resort Area","67"
"2014-12-19","60+","Epcot","9478"
"2014-12-19","60+","Epcot Resort Area","1224"
"2014-12-19","60+","Magic Kingdom Park","4273"
"2014-12-19","60+","Magic Kingdom Resort Area","7770"
"2014-12-20","60+","Destination","303"
"2014-12-20","60+","Disney Springs","1531"
"2014-12-20","60+","Disney's Animal Kingdom Theme Park","2168"
"2014-12-20","60+","Disney's Animal Kingdom Theme Park Resort Area","1081"
"2014-12-20","60+","Disney's BoardWalk","146"
