"dining_usg_dt","booking_window_range","park_area_nm","nb_dining_gst"
"2014-11-14","0+","Disney's Animal Kingdom Theme Park","4101"
"2014-11-14","0+","Disney's Animal Kingdom Theme Park Resort Area","2537"
"2014-11-14","0+","Disney's BoardWalk","377"
"2014-11-14","0+","Disney's Hollywood Studios","7363"
"2014-11-14","0+","Downtown Disney Resort Area","435"
"2014-11-14","0+","Epcot","15421"
"2014-11-14","0+","Epcot Resort Area","3158"
"2014-11-14","0+","Four Seasons Resort Orlando at Walt Disney World Resort","27"
"2014-11-14","0+","Magic Kingdom Park","7022"
"2014-11-14","0+","Magic Kingdom Resort Area","14732"
"2014-11-15","0+","Destination","1188"
"2014-11-15","0+","Disney Springs","6528"
"2014-11-15","0+","Disney's Animal Kingdom Theme Park","4063"
"2014-11-15","0+","Disney's Animal Kingdom Theme Park Resort Area","2722"
"2014-11-15","0+","Disney's BoardWalk","391"
"2014-11-15","0+","Disney's Hollywood Studios","7072"
"2014-11-15","0+","Downtown Disney Resort Area","469"
"2014-11-15","0+","Epcot","13472"
"2014-11-15","0+","Epcot Resort Area","3130"
"2014-11-15","0+","Four Seasons Resort Orlando at Walt Disney World Resort","96"
"2014-11-15","0+","Magic Kingdom Park","8669"
"2014-11-15","0+","Magic Kingdom Resort Area","16770"
"2014-11-16","0+","Destination","1190"
"2014-11-16","0+","Disney Springs","5733"
"2014-11-16","0+","Disney's Animal Kingdom Theme Park","3896"
"2014-11-16","0+","Disney's Animal Kingdom Theme Park Resort Area","2548"
"2014-11-16","0+","Disney's BoardWalk","358"
"2014-11-16","0+","Disney's Hollywood Studios","7045"
"2014-11-16","0+","Downtown Disney Resort Area","477"
"2014-11-16","0+","Epcot","13115"
"2014-11-16","0+","Epcot Resort Area","3072"
"2014-11-16","0+","Four Seasons Resort Orlando at Walt Disney World Resort","27"
"2014-11-16","0+","Magic Kingdom Park","6751"
"2014-11-16","0+","Magic Kingdom Resort Area","15136"
"2014-11-17","0+","Destination","1201"
"2014-11-17","0+","Disney Springs","5523"
"2014-11-17","0+","Disney's Animal Kingdom Theme Park","3545"
"2014-11-17","0+","Disney's Animal Kingdom Theme Park Resort Area","2487"
"2014-11-17","0+","Disney's BoardWalk","380"
"2014-11-17","0+","Disney's Hollywood Studios","6887"
"2014-11-17","0+","Downtown Disney Resort Area","535"
"2014-11-17","0+","Epcot","13354"
"2014-11-17","0+","Epcot Resort Area","3201"
"2014-11-17","0+","Four Seasons Resort Orlando at Walt Disney World Resort","9"
"2014-11-17","0+","Magic Kingdom Park","5878"
"2014-11-17","0+","Magic Kingdom Resort Area","13680"
"2014-11-18","0+","Destination","758"
"2014-11-18","0+","Disney Springs","4687"
"2014-11-18","0+","Disney's Animal Kingdom Theme Park","3408"
"2014-11-18","0+","Disney's Animal Kingdom Theme Park Resort Area","2172"
"2014-11-18","0+","Disney's BoardWalk","242"
"2014-11-18","0+","Disney's Hollywood Studios","6895"
"2014-11-18","0+","Downtown Disney Resort Area","365"
"2014-11-18","0+","Epcot","12320"
"2014-11-18","0+","Epcot Resort Area","2766"
"2014-11-18","0+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2014-11-18","0+","Magic Kingdom Park","8525"
"2014-11-18","0+","Magic Kingdom Resort Area","14307"
"2014-11-19","0+","Destination","762"
"2014-11-19","0+","Disney Springs","4775"
"2014-11-19","0+","Disney's Animal Kingdom Theme Park","3453"
"2014-11-19","0+","Disney's Animal Kingdom Theme Park Resort Area","1874"
"2014-11-19","0+","Disney's BoardWalk","290"
"2014-11-19","0+","Disney's Hollywood Studios","6573"
"2014-11-19","0+","Downtown Disney Resort Area","329"
"2014-11-19","0+","Epcot","12961"
"2014-11-19","0+","Epcot Resort Area","2878"
"2014-11-19","0+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2014-11-19","0+","Magic Kingdom Park","8620"
"2014-11-19","0+","Magic Kingdom Resort Area","13318"
"2014-11-20","0+","Destination","912"
"2014-11-20","0+","Disney Springs","5815"
"2014-11-20","0+","Disney's Animal Kingdom Theme Park","3392"
"2014-11-20","0+","Disney's Animal Kingdom Theme Park Resort Area","2043"
"2014-11-20","0+","Disney's BoardWalk","379"
"2014-11-20","0+","Disney's Hollywood Studios","3445"
"2014-11-20","0+","Downtown Disney Resort Area","394"
"2014-11-20","0+","Epcot","13099"
"2014-11-20","0+","Epcot Resort Area","2820"
"2014-11-20","0+","Four Seasons Resort Orlando at Walt Disney World Resort","87"
"2014-11-20","0+","Magic Kingdom Park","6936"
"2014-11-20","0+","Magic Kingdom Resort Area","14596"
"2014-11-21","0+","Destination","984"
"2014-11-21","0+","Disney Springs","5543"
"2014-11-21","0+","Disney's Animal Kingdom Theme Park","3211"
"2014-11-21","0+","Disney's Animal Kingdom Theme Park Resort Area","2403"
"2014-11-21","0+","Disney's BoardWalk","368"
"2014-11-21","0+","Disney's Hollywood Studios","6604"
"2014-11-21","0+","Downtown Disney Resort Area","400"
"2014-11-21","0+","Epcot","14634"
"2014-11-21","0+","Epcot Resort Area","2976"
"2014-11-21","0+","Four Seasons Resort Orlando at Walt Disney World Resort","17"
"2014-11-21","0+","Magic Kingdom Park","6911"
"2014-11-21","0+","Magic Kingdom Resort Area","14607"
"2014-11-22","0+","Destination","1434"
"2014-11-22","0+","Disney Springs","6116"
"2014-11-22","0+","Disney's Animal Kingdom Theme Park","3891"
"2014-11-22","0+","Disney's Animal Kingdom Theme Park Resort Area","2627"
"2014-11-22","0+","Disney's BoardWalk","463"
"2014-11-22","0+","Disney's Hollywood Studios","6719"
"2014-11-22","0+","Downtown Disney Resort Area","469"
"2014-11-22","0+","Epcot","13329"
"2014-11-22","0+","Epcot Resort Area","3148"
"2014-11-22","0+","Four Seasons Resort Orlando at Walt Disney World Resort","90"
"2014-11-22","0+","Magic Kingdom Park","9467"
"2014-11-22","0+","Magic Kingdom Resort Area","16815"
"2014-11-23","0+","Destination","1069"
"2014-11-23","0+","Disney Springs","4861"
"2014-11-23","0+","Disney's Animal Kingdom Theme Park","4507"
"2014-11-23","0+","Disney's Animal Kingdom Theme Park Resort Area","2763"
"2014-11-23","0+","Disney's BoardWalk","428"
"2014-11-23","0+","Disney's Hollywood Studios","7240"
"2014-11-23","0+","Downtown Disney Resort Area","555"
"2014-11-23","0+","Epcot","15016"
"2014-11-23","0+","Epcot Resort Area","3312"
"2014-11-23","0+","Four Seasons Resort Orlando at Walt Disney World Resort","31"
"2014-11-23","0+","Magic Kingdom Park","9432"
"2014-11-23","0+","Magic Kingdom Resort Area","15304"
"2014-11-24","0+","Destination","952"
"2014-11-24","0+","Disney Springs","3937"
"2014-11-24","0+","Disney's Animal Kingdom Theme Park","4457"
"2014-11-24","0+","Disney's Animal Kingdom Theme Park Resort Area","2399"
"2014-11-24","0+","Disney's BoardWalk","372"
"2014-11-24","0+","Disney's Hollywood Studios","7538"
"2014-11-24","0+","Downtown Disney Resort Area","430"
"2014-11-24","0+","Epcot","15601"
"2014-11-24","0+","Epcot Resort Area","3367"
"2014-11-24","0+","Four Seasons Resort Orlando at Walt Disney World Resort","13"
"2014-11-24","0+","Magic Kingdom Park","10569"
"2014-11-24","0+","Magic Kingdom Resort Area","15649"
"2014-11-25","0+","Destination","1091"
"2014-11-25","0+","Disney Springs","5137"
"2014-11-25","0+","Disney's Animal Kingdom Theme Park","4059"
"2014-11-25","0+","Disney's Animal Kingdom Theme Park Resort Area","2790"
"2014-11-25","0+","Disney's BoardWalk","391"
"2014-11-25","0+","Disney's Hollywood Studios","7192"
"2014-11-25","0+","Downtown Disney Resort Area","561"
"2014-11-25","0+","Epcot","14623"
"2014-11-25","0+","Epcot Resort Area","3507"
"2014-11-25","0+","Four Seasons Resort Orlando at Walt Disney World Resort","82"
"2014-11-25","0+","Magic Kingdom Park","9478"
"2014-11-25","0+","Magic Kingdom Resort Area","17197"
"2014-11-26","0+","Destination","999"
"2014-11-26","0+","Disney Springs","4610"
"2014-11-26","0+","Disney's Animal Kingdom Theme Park","4347"
"2014-11-26","0+","Disney's Animal Kingdom Theme Park Resort Area","2721"
"2014-11-26","0+","Disney's BoardWalk","457"
"2014-11-26","0+","Disney's Hollywood Studios","7288"
"2014-11-26","0+","Downtown Disney Resort Area","450"
"2014-11-26","0+","Epcot","15750"
"2014-11-26","0+","Epcot Resort Area","3542"
"2014-11-26","0+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2014-11-26","0+","Magic Kingdom Park","9408"
"2014-11-26","0+","Magic Kingdom Resort Area","16470"
"2014-11-27","0+","Destination","3293"
"2014-11-27","0+","Disney Springs","6960"
"2014-11-27","0+","Disney's Animal Kingdom Theme Park","5033"
"2014-11-27","0+","Disney's Animal Kingdom Theme Park Resort Area","3355"
"2014-11-27","0+","Disney's BoardWalk","594"
"2014-11-27","0+","Disney's Hollywood Studios","8183"
"2014-11-27","0+","Downtown Disney Resort Area","674"
"2014-11-27","0+","Epcot","17169"
"2014-11-27","0+","Epcot Resort Area","5168"
"2014-11-27","0+","Four Seasons Resort Orlando at Walt Disney World Resort","95"
"2014-11-27","0+","Magic Kingdom Park","10440"
"2014-11-27","0+","Magic Kingdom Resort Area","22371"
"2014-11-28","0+","Destination","1005"
"2014-11-28","0+","Disney Springs","4334"
"2014-11-28","0+","Disney's Animal Kingdom Theme Park","4423"
"2014-11-28","0+","Disney's Animal Kingdom Theme Park Resort Area","2471"
"2014-11-28","0+","Disney's BoardWalk","412"
"2014-11-28","0+","Disney's Hollywood Studios","7281"
"2014-11-28","0+","Downtown Disney Resort Area","452"
"2014-11-28","0+","Epcot","18836"
"2014-11-28","0+","Epcot Resort Area","3600"
"2014-11-28","0+","Four Seasons Resort Orlando at Walt Disney World Resort","13"
"2014-11-28","0+","Magic Kingdom Park","10030"
"2014-11-28","0+","Magic Kingdom Resort Area","16599"
"2014-11-29","0+","Destination","930"
"2014-11-29","0+","Disney Springs","3869"
"2014-11-29","0+","Disney's Animal Kingdom Theme Park","4176"
"2014-11-29","0+","Disney's Animal Kingdom Theme Park Resort Area","2403"
"2014-11-29","0+","Disney's BoardWalk","419"
"2014-11-29","0+","Disney's Hollywood Studios","7237"
"2014-11-29","0+","Downtown Disney Resort Area","349"
"2014-11-29","0+","Epcot","16514"
"2014-11-29","0+","Epcot Resort Area","3343"
"2014-11-29","0+","Four Seasons Resort Orlando at Walt Disney World Resort","95"
"2014-11-29","0+","Magic Kingdom Park","9956"
"2014-11-29","0+","Magic Kingdom Resort Area","16662"
"2014-11-30","0+","Destination","735"
"2014-11-30","0+","Disney Springs","2767"
"2014-11-30","0+","Disney's Animal Kingdom Theme Park","3768"
"2014-11-30","0+","Disney's Animal Kingdom Theme Park Resort Area","2213"
"2014-11-30","0+","Disney's BoardWalk","390"
"2014-11-30","0+","Disney's Hollywood Studios","6763"
"2014-11-30","0+","Downtown Disney Resort Area","350"
"2014-11-30","0+","Epcot","14040"
"2014-11-30","0+","Epcot Resort Area","2809"
"2014-11-30","0+","Four Seasons Resort Orlando at Walt Disney World Resort","15"
"2014-11-30","0+","Magic Kingdom Park","7146"
"2014-11-30","0+","Magic Kingdom Resort Area","14430"
"2014-12-01","0+","Destination","447"
"2014-12-01","0+","Disney Springs","3792"
"2014-12-01","0+","Disney's Animal Kingdom Theme Park","3338"
"2014-12-01","0+","Disney's Animal Kingdom Theme Park Resort Area","1673"
"2014-12-01","0+","Disney's BoardWalk","229"
"2014-12-01","0+","Disney's Hollywood Studios","6849"
"2014-12-01","0+","Downtown Disney Resort Area","224"
"2014-12-01","0+","Epcot","13711"
"2014-12-01","0+","Epcot Resort Area","2436"
"2014-12-01","0+","Magic Kingdom Park","9279"
"2014-12-01","0+","Magic Kingdom Resort Area","12830"
"2014-12-02","0+","Destination","438"
"2014-12-02","0+","Disney Springs","3731"
"2014-12-02","0+","Disney's Animal Kingdom Theme Park","3449"
"2014-12-02","0+","Disney's Animal Kingdom Theme Park Resort Area","1685"
"2014-12-02","0+","Disney's BoardWalk","264"
"2014-12-02","0+","Disney's Hollywood Studios","6497"
"2014-12-02","0+","Downtown Disney Resort Area","281"
"2014-12-02","0+","Epcot","13458"
"2014-12-02","0+","Epcot Resort Area","2272"
"2014-12-02","0+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2014-12-02","0+","Magic Kingdom Park","6922"
"2014-12-02","0+","Magic Kingdom Resort Area","12989"
"2014-12-03","0+","Destination","379"
"2014-12-03","0+","Disney Springs","3875"
"2014-12-03","0+","Disney's Animal Kingdom Theme Park","3758"
"2014-12-03","0+","Disney's Animal Kingdom Theme Park Resort Area","1883"
"2014-12-03","0+","Disney's BoardWalk","269"
"2014-12-03","0+","Disney's Hollywood Studios","7038"
"2014-12-03","0+","Downtown Disney Resort Area","219"
"2014-12-03","0+","Epcot","13087"
"2014-12-03","0+","Epcot Resort Area","2438"
"2014-12-03","0+","Four Seasons Resort Orlando at Walt Disney World Resort","13"
"2014-12-03","0+","Magic Kingdom Park","9065"
"2014-12-03","0+","Magic Kingdom Resort Area","13658"
"2014-12-04","0+","Destination","560"
"2014-12-04","0+","Disney Springs","4186"
"2014-12-04","0+","Disney's Animal Kingdom Theme Park","3599"
"2014-12-04","0+","Disney's Animal Kingdom Theme Park Resort Area","1904"
"2014-12-04","0+","Disney's BoardWalk","249"
"2014-12-04","0+","Disney's Hollywood Studios","6541"
"2014-12-04","0+","Downtown Disney Resort Area","303"
"2014-12-04","0+","Epcot","13767"
"2014-12-04","0+","Epcot Resort Area","2488"
"2014-12-04","0+","Four Seasons Resort Orlando at Walt Disney World Resort","73"
"2014-12-04","0+","Magic Kingdom Park","7208"
"2014-12-04","0+","Magic Kingdom Resort Area","14355"
"2014-12-05","0+","Destination","668"
"2014-12-05","0+","Disney Springs","4642"
"2014-12-05","0+","Disney's Animal Kingdom Theme Park","3712"
"2014-12-05","0+","Disney's Animal Kingdom Theme Park Resort Area","2036"
"2014-12-05","0+","Disney's BoardWalk","362"
"2014-12-05","0+","Disney's Hollywood Studios","6893"
"2014-12-05","0+","Downtown Disney Resort Area","406"
"2014-12-05","0+","Epcot","16798"
"2014-12-05","0+","Epcot Resort Area","2784"
"2014-12-05","0+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2014-12-05","0+","Magic Kingdom Park","6910"
"2014-12-05","0+","Magic Kingdom Resort Area","14189"
"2014-12-06","0+","Destination","845"
"2014-12-06","0+","Disney Springs","5242"
"2014-12-06","0+","Disney's Animal Kingdom Theme Park","3826"
"2014-12-06","0+","Disney's Animal Kingdom Theme Park Resort Area","2414"
"2014-12-06","0+","Disney's BoardWalk","388"
"2014-12-06","0+","Disney's Hollywood Studios","7532"
"2014-12-06","0+","Downtown Disney Resort Area","385"
"2014-12-06","0+","Epcot","15717"
"2014-12-06","0+","Epcot Resort Area","2858"
"2014-12-06","0+","Four Seasons Resort Orlando at Walt Disney World Resort","79"
"2014-12-06","0+","Magic Kingdom Park","9569"
"2014-12-06","0+","Magic Kingdom Resort Area","15855"
"2014-12-07","0+","Destination","778"
"2014-12-07","0+","Disney Springs","4370"
"2014-12-07","0+","Disney's Animal Kingdom Theme Park","3543"
"2014-12-07","0+","Disney's Animal Kingdom Theme Park Resort Area","2240"
"2014-12-07","0+","Disney's BoardWalk","461"
"2014-12-07","0+","Disney's Hollywood Studios","6804"
"2014-12-07","0+","Downtown Disney Resort Area","364"
"2014-12-07","0+","Epcot","13479"
"2014-12-07","0+","Epcot Resort Area","2733"
"2014-12-07","0+","Four Seasons Resort Orlando at Walt Disney World Resort","10"
"2014-12-07","0+","Magic Kingdom Park","7164"
"2014-12-07","0+","Magic Kingdom Resort Area","13809"
"2014-12-08","0+","Destination","545"
"2014-12-08","0+","Disney Springs","3466"
"2014-12-08","0+","Disney's Animal Kingdom Theme Park","3502"
"2014-12-08","0+","Disney's Animal Kingdom Theme Park Resort Area","1800"
"2014-12-08","0+","Disney's BoardWalk","273"
"2014-12-08","0+","Disney's Hollywood Studios","7044"
"2014-12-08","0+","Downtown Disney Resort Area","354"
"2014-12-08","0+","Epcot","12966"
"2014-12-08","0+","Epcot Resort Area","2306"
"2014-12-08","0+","Magic Kingdom Park","9105"
"2014-12-08","0+","Magic Kingdom Resort Area","12876"
"2014-12-09","0+","Destination","364"
"2014-12-09","0+","Disney Springs","3216"
"2014-12-09","0+","Disney's Animal Kingdom Theme Park","3226"
"2014-12-09","0+","Disney's Animal Kingdom Theme Park Resort Area","1469"
"2014-12-09","0+","Disney's BoardWalk","275"
"2014-12-09","0+","Disney's Hollywood Studios","6864"
"2014-12-09","0+","Downtown Disney Resort Area","229"
"2014-12-09","0+","Epcot","13451"
"2014-12-09","0+","Epcot Resort Area","2290"
"2014-12-09","0+","Magic Kingdom Park","7104"
"2014-12-09","0+","Magic Kingdom Resort Area","13105"
"2014-12-10","0+","Destination","404"
"2014-12-10","0+","Disney Springs","3740"
"2014-12-10","0+","Disney's Animal Kingdom Theme Park","3044"
"2014-12-10","0+","Disney's Animal Kingdom Theme Park Resort Area","1821"
"2014-12-10","0+","Disney's BoardWalk","332"
"2014-12-10","0+","Disney's Hollywood Studios","5142"
"2014-12-10","0+","Downtown Disney Resort Area","235"
"2014-12-10","0+","Epcot","13051"
"2014-12-10","0+","Epcot Resort Area","2296"
"2014-12-10","0+","Magic Kingdom Park","9185"
"2014-12-10","0+","Magic Kingdom Resort Area","12461"
"2014-12-11","0+","Destination","435"
"2014-12-11","0+","Disney Springs","3645"
"2014-12-11","0+","Disney's Animal Kingdom Theme Park","2921"
"2014-12-11","0+","Disney's Animal Kingdom Theme Park Resort Area","1713"
"2014-12-11","0+","Disney's BoardWalk","322"
"2014-12-11","0+","Disney's Hollywood Studios","6786"
"2014-12-11","0+","Downtown Disney Resort Area","223"
"2014-12-11","0+","Epcot","12741"
"2014-12-11","0+","Epcot Resort Area","2223"
"2014-12-11","0+","Four Seasons Resort Orlando at Walt Disney World Resort","68"
"2014-12-11","0+","Magic Kingdom Park","6866"
"2014-12-11","0+","Magic Kingdom Resort Area","12919"
"2014-12-12","0+","Destination","814"
"2014-12-12","0+","Disney Springs","4823"
"2014-12-12","0+","Disney's Animal Kingdom Theme Park","2821"
"2014-12-12","0+","Disney's Animal Kingdom Theme Park Resort Area","1920"
"2014-12-12","0+","Disney's BoardWalk","312"
"2014-12-12","0+","Disney's Hollywood Studios","7192"
"2014-12-12","0+","Downtown Disney Resort Area","324"
"2014-12-12","0+","Epcot","15888"
"2014-12-12","0+","Epcot Resort Area","2839"
"2014-12-12","0+","Magic Kingdom Park","7062"
"2014-12-12","0+","Magic Kingdom Resort Area","13868"
"2014-12-13","0+","Destination","998"
"2014-12-13","0+","Disney Springs","5584"
"2014-12-13","0+","Disney's Animal Kingdom Theme Park","3400"
"2014-12-13","0+","Disney's Animal Kingdom Theme Park Resort Area","2431"
"2014-12-13","0+","Disney's BoardWalk","390"
"2014-12-13","0+","Disney's Hollywood Studios","7322"
"2014-12-13","0+","Downtown Disney Resort Area","418"
"2014-12-13","0+","Epcot","16124"
"2014-12-13","0+","Epcot Resort Area","2946"
"2014-12-13","0+","Four Seasons Resort Orlando at Walt Disney World Resort","64"
"2014-12-13","0+","Magic Kingdom Park","9533"
"2014-12-13","0+","Magic Kingdom Resort Area","16570"
"2014-12-14","0+","Destination","971"
"2014-12-14","0+","Disney Springs","4702"
"2014-12-14","0+","Disney's Animal Kingdom Theme Park","3887"
"2014-12-14","0+","Disney's Animal Kingdom Theme Park Resort Area","2583"
